#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=We studied the seizure and polygraphic patterns of 18 patients with Angelman's syndrome. All patients showed movement problems. Eleven patients were also reported to have long-lasting periods of jerky movements. The polygraphic recording showed a myoclonic status epilepticus in nine of them. Seven patients had partial seizures with eye deviation and vomiting, similar to those of childhood occipital epilepsies. These seizures and electroencephalographic patterns suggest that Angelman's syndrome occurs in most of the patients as a nonprogressive, age-dependent myoclonic encephalopathy with a prominent occipital involvement. These findings indicate that, whereas ataxia is a constant symptom in Angelman's syndrome, the occurrence of a transient myoclonic status epilepticus may account for the recurrence of different abnormal movements, namely the jerky ones.
1-1	0-2	We	_
1-3	3-10	studied	_
1-5	11-14	the	_
1-7	15-22	seizure	HPO[0]
1-9	23-26	and	_
1-11	27-38	polygraphic	_
1-13	39-47	patterns	_
1-15	48-50	of	_
1-17	51-53	18	_
1-19	54-62	patients	_
1-21	63-67	with	_
1-23	68-76	Angelman	_
1-24	76-77	'	_
1-25	77-78	s	_
1-27	79-87	syndrome	_
1-28	87-88	.	_
1-30	89-92	All	_
1-32	93-101	patients	_
1-34	102-108	showed	_
1-36	109-117	movement	_
1-38	118-126	problems	_
1-39	126-127	.	_
1-41	128-134	Eleven	_
1-43	135-143	patients	_
1-45	144-148	were	_
1-47	149-153	also	_
1-49	154-162	reported	_
1-51	163-165	to	_
1-53	166-170	have	_
1-55	171-175	long	_
1-56	175-176	-	_
1-57	176-183	lasting	_
1-59	184-191	periods	_
1-61	192-194	of	_
1-63	195-200	jerky	_
1-65	201-210	movements	_
1-66	210-211	.	_
1-68	212-215	The	_
1-70	216-227	polygraphic	_
1-72	228-237	recording	_
1-74	238-244	showed	_
1-76	245-246	a	_
1-78	247-256	myoclonic	_
1-80	257-263	status	HPO[1]
1-82	264-275	epilepticus	HPO[1]
1-84	276-278	in	_
1-86	279-283	nine	_
1-88	284-286	of	_
1-90	287-291	them	_
1-91	291-292	.	_
1-93	293-298	Seven	_
1-95	299-307	patients	_
1-97	308-311	had	_
1-99	312-319	partial	HPO[2]
1-101	320-328	seizures	HPO[2]|HPO[3]
1-103	329-333	with	_
1-105	334-337	eye	_
1-107	338-347	deviation	_
1-109	348-351	and	_
1-111	352-360	vomiting	HPO[4]
1-112	360-361	,	_
1-114	362-369	similar	_
1-116	370-372	to	_
1-118	373-378	those	_
1-120	379-381	of	_
1-122	382-391	childhood	_
1-124	392-401	occipital	_
1-126	402-412	epilepsies	_
1-127	412-413	.	_
1-129	414-419	These	_
1-131	420-428	seizures	HPO[5]
1-133	429-432	and	_
1-135	433-456	electroencephalographic	_
1-137	457-465	patterns	_
1-139	466-473	suggest	_
1-141	474-478	that	_
1-143	479-487	Angelman	_
1-144	487-488	'	_
1-145	488-489	s	_
1-147	490-498	syndrome	_
1-149	499-505	occurs	_
1-151	506-508	in	_
1-153	509-513	most	_
1-155	514-516	of	_
1-157	517-520	the	_
1-159	521-529	patients	_
1-161	530-532	as	_
1-163	533-534	a	_
1-165	535-549	nonprogressive	HPO[6]
1-166	549-550	,	_
1-168	551-554	age	_
1-169	554-555	-	_
1-170	555-564	dependent	_
1-172	565-574	myoclonic	_
1-174	575-589	encephalopathy	HPO[7]
1-176	590-594	with	_
1-178	595-596	a	_
1-180	597-606	prominent	_
1-182	607-616	occipital	_
1-184	617-628	involvement	_
1-185	628-629	.	_
1-187	630-635	These	_
1-189	636-644	findings	_
1-191	645-653	indicate	_
1-193	654-658	that	_
1-194	658-659	,	_
1-196	660-667	whereas	_
1-198	668-674	ataxia	HPO[8]
1-200	675-677	is	_
1-202	678-679	a	_
1-204	680-688	constant	_
1-206	689-696	symptom	_
1-208	697-699	in	_
1-210	700-708	Angelman	_
1-211	708-709	'	_
1-212	709-710	s	_
1-214	711-719	syndrome	_
1-215	719-720	,	_
1-217	721-724	the	_
1-219	725-735	occurrence	_
1-221	736-738	of	_
1-223	739-740	a	_
1-225	741-750	transient	HPO[9]
1-227	751-760	myoclonic	_
1-229	761-767	status	HPO[10]
1-231	768-779	epilepticus	HPO[10]
1-233	780-783	may	_
1-235	784-791	account	_
1-237	792-795	for	_
1-239	796-799	the	_
1-241	800-810	recurrence	_
1-243	811-813	of	_
1-245	814-823	different	_
1-247	824-832	abnormal	_
1-249	833-842	movements	_
1-250	842-843	,	_
1-252	844-850	namely	_
1-254	851-854	the	_
1-256	855-860	jerky	_
1-258	861-865	ones	_
1-259	865-866	.	_
