#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=We have investigated the incidence of Gorlin syndrome (GS) in patients with the childhood brain tumour, medulloblastoma. One hundred and seventy-three consecutive cases of medulloblastoma in the North-West Regional Health Authority between 1954 and 1989 (Manchester Regional Health Board before 1974) were studied. After review of case notes, X-rays and health surveys only 2/173 cases had evidence supporting a diagnosis of GS. A further case at 50% risk of GS died of a brain tumour aged 4 years. The incidence of GS in medulloblastoma is, therefore, probably between 1-2%. A population based study of GS in the region started in 1983 was used to assess the incidence of medulloblastoma in GS, which was found to be between 3-5%. This figure is lower than previous estimates, but this is the first population based study undertaken. In view of the early age of onset in GS (mean 2 years) children presenting with medulloblastoma, especially under 5 years, should be examined for signs of the syndrome. Those at high risk of developing multiple invasive basal cell carcinomata will then be identified.
1-1	0-2	We	_
1-3	3-7	have	_
1-5	8-20	investigated	_
1-7	21-24	the	_
1-9	25-34	incidence	_
1-11	35-37	of	_
1-13	38-44	Gorlin	_
1-15	45-53	syndrome	_
1-17	54-55	(	_
1-18	55-57	GS	_
1-19	57-58	)	_
1-21	59-61	in	_
1-23	62-70	patients	_
1-25	71-75	with	_
1-27	76-79	the	_
1-29	80-89	childhood	_
1-31	90-95	brain	HPO[0]
1-33	96-102	tumour	HPO[0]|HPO[1]
1-34	102-103	,	_
1-36	104-119	medulloblastoma	HPO[2]
1-37	119-120	.	_
1-39	121-124	One	_
1-41	125-132	hundred	_
1-43	133-136	and	_
1-45	137-144	seventy	_
1-46	144-145	-	_
1-47	145-150	three	_
1-49	151-162	consecutive	_
1-51	163-168	cases	_
1-53	169-171	of	_
1-55	172-187	medulloblastoma	HPO[3]
1-57	188-190	in	_
1-59	191-194	the	_
1-61	195-200	North	_
1-62	200-201	-	_
1-63	201-205	West	_
1-65	206-214	Regional	_
1-67	215-221	Health	_
1-69	222-231	Authority	_
1-71	232-239	between	_
1-73	240-244	1954	_
1-75	245-248	and	_
1-77	249-253	1989	_
1-79	254-255	(	_
1-80	255-265	Manchester	_
1-82	266-274	Regional	_
1-84	275-281	Health	_
1-86	282-287	Board	_
1-88	288-294	before	_
1-90	295-299	1974	_
1-91	299-300	)	_
1-93	301-305	were	_
1-95	306-313	studied	_
1-96	313-314	.	_
1-98	315-320	After	_
1-100	321-327	review	_
1-102	328-330	of	_
1-104	331-335	case	_
1-106	336-341	notes	_
