#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=A clinical and genetic study of type 2 neurofibromatosis (NF2) has been carried out in the United Kingdom. Virtually complete ascertainment of cases in the north-west of England was achieved and suggests a population incidence of 1 in 33,000 to 40,000. In the UK as a whole, 150 cases have been identified and been used to study the clinical and genetic features of NF2. The autosomal dominant inheritance of NF2 was confirmed, 49% of cases were assessed as representing new mutations, and the mutation rate was estimated to be 6.5 x 10(-6). Evidence to support a maternal gene effect was found in that age at onset was 18.17 years in 36 maternally inherited cases and 24.5 in 20 paternally inherited cases (p = 0.027). The preponderance of maternally inherited cases was also significant (p = 0.03). Data are presented which suggest that there are two types of NF2, one with later onset and bilateral vestibular schwannomas as the only usual feature, and the other with earlier onset and multiple other tumours. A considerable number of cases did not fall easily into one or other group and other factors such as maternal effect on severity and anticipation need to be considered.
1-1	0-1	A	_
1-3	2-10	clinical	_
1-5	11-14	and	_
1-7	15-22	genetic	_
1-9	23-28	study	_
1-11	29-31	of	_
1-13	32-36	type	_
1-15	37-38	2	_
1-17	39-56	neurofibromatosis	HPO[0]
1-19	57-58	(	_
1-20	58-61	NF2	_
1-21	61-62	)	_
1-23	63-66	has	_
1-25	67-71	been	_
1-27	72-79	carried	_
1-29	80-83	out	_
1-31	84-86	in	_
1-33	87-90	the	_
1-35	91-97	United	_
1-37	98-105	Kingdom	_
1-38	105-106	.	_
1-40	107-116	Virtually	_
1-42	117-125	complete	_
1-44	126-139	ascertainment	_
1-46	140-142	of	_
1-48	143-148	cases	_
1-50	149-151	in	_
1-52	152-155	the	_
1-54	156-161	north	_
1-55	161-162	-	_
1-56	162-166	west	_
1-58	167-169	of	_
1-60	170-177	England	_
1-62	178-181	was	_
1-64	182-190	achieved	_
1-66	191-194	and	_
1-68	195-203	suggests	_
1-70	204-205	a	_
1-72	206-216	population	_
1-74	217-226	incidence	_
1-76	227-229	of	_
1-78	230-231	1	_
1-80	232-234	in	_
1-82	235-237	33	_
1-83	237-238	,	_
1-84	238-241	000	_
1-86	242-244	to	_
1-88	245-247	40	_
1-89	247-248	,	_
1-90	248-251	000	_
1-91	251-252	.	_
1-93	253-255	In	_
1-95	256-259	the	_
1-97	260-262	UK	_
1-99	263-265	as	_
1-101	266-267	a	_
1-103	268-273	whole	_
1-104	273-274	,	_
1-106	275-278	150	_
1-108	279-284	cases	_
1-110	285-289	have	_
1-112	290-294	been	_
1-114	295-305	identified	_
1-116	306-309	and	_
1-118	310-314	been	_
1-120	315-319	used	_
1-122	320-322	to	_
1-124	323-328	study	_
1-126	329-332	the	_
1-128	333-341	clinical	_
1-130	342-345	and	_
1-132	346-353	genetic	_
1-134	354-362	features	_
1-136	363-365	of	_
1-138	366-369	NF2	_
1-139	369-370	.	_
1-141	371-374	The	_
1-143	375-384	autosomal	HPO[1]|HPO[2]
1-145	385-393	dominant	HPO[1]|HPO[2]
1-147	394-405	inheritance	HPO[2]|HPO[3]
1-149	406-408	of	_
1-151	409-412	NF2	_
1-153	413-416	was	_
1-155	417-426	confirmed	_
1-156	426-427	,	_
1-158	428-430	49	_
1-159	430-431	%	_
1-161	432-434	of	_
1-163	435-440	cases	_
1-165	441-445	were	_
1-167	446-454	assessed	_
1-169	455-457	as	_
1-171	458-470	representing	_
1-173	471-474	new	_
1-175	475-484	mutations	_
1-176	484-485	,	_
1-178	486-489	and	_
1-180	490-493	the	_
1-182	494-502	mutation	_
1-184	503-507	rate	_
1-186	508-511	was	_
1-188	512-521	estimated	_
1-190	522-524	to	_
1-192	525-527	be	_
1-194	528-529	6	_
1-195	529-530	.	_
1-196	530-531	5	_
1-198	532-533	x	_
1-200	534-536	10	_
1-201	536-538	(-	_
1-202	538-539	6	_
