#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=We report on 44 patients (18 with additional affected family members), with congenital distal limb contractures identified from a large study of over 350 patients with congenital joint contractures. Fourteen propositi (seven familial cases, seven isolated cases) had a newly recognized form of arthrogryposis, which we have designated distal arthrogryposis type 1, with the predominant manifestations of autosomal dominant inheritance; tightly clenched fists at birth, with medially overlapping fingers, ulnar deviation, and camptodactyly in adults; and positional foot deformities. Contractures at other major joints are variable. There are no associated visceral anomalies; intelligence is normal. There can be marked intrafamilial and interfamilial variability. Twenty-two propositi with similar distal contractures had additional findings and were classified into five subcategories of distal arthrogryposis (type IIA-E). Among type II patients cleft palate, cleft lip, small tongue, trismus, ptosis, epicanthal folds, keratoconus, short stature, scoliosis, a unique hand position, and dull normal intelligence were seen. These characteristics were seen in various combinations and patterns and allowed sorting into groups that were the basis for the categorization. The remaining eight propositi were recognized to have previously described conditions with distal contractures and autosomal dominant inheritance, ie, the Freeman-Sheldon syndrome, trismus-pseudo-camptodactyly syndrome, congenital contractural arachnodactyly, and familial camptodactyly. Pathogenetically we postulate similar underlying defects of abnormal tendon attachments, attenuation, and absence; careful nosologic comparisons are important for prognostic counseling and habilitative management.
1-1	0-2	We	_
1-3	3-9	report	_
1-5	10-12	on	_
1-7	13-15	44	_
1-9	16-24	patients	_
1-11	25-26	(	_
1-12	26-28	18	_
1-14	29-33	with	_
1-16	34-44	additional	_
1-18	45-53	affected	_
1-20	54-60	family	_
1-22	61-68	members	_
1-23	68-70	),	_
1-25	71-75	with	_
1-27	76-86	congenital	_
1-29	87-93	distal	HPO[0]
1-31	94-98	limb	HPO[1]
1-33	99-111	contractures	HPO[1]|HPO[2]
1-35	112-122	identified	_
1-37	123-127	from	_
1-39	128-129	a	_
1-41	130-135	large	_
1-43	136-141	study	_
1-45	142-144	of	_
1-47	145-149	over	_
1-49	150-153	350	_
1-51	154-162	patients	_
1-53	163-167	with	_
1-55	168-178	congenital	HPO[3]
1-57	179-184	joint	HPO[3]|HPO[4]
1-59	185-197	contractures	HPO[3]|HPO[4]|HPO[5]
1-60	197-198	.	_
1-62	199-207	Fourteen	_
1-64	208-217	propositi	_
1-66	218-219	(	_
1-67	219-224	seven	_
1-69	225-233	familial	_
1-71	234-239	cases	_
1-72	239-240	,	_
1-74	241-246	seven	_
1-76	247-255	isolated	HPO[6]
1-78	256-261	cases	HPO[6]
1-79	261-262	)	_
1-81	263-266	had	_
1-83	267-268	a	_
1-85	269-274	newly	_
1-87	275-285	recognized	_
1-89	286-290	form	_
1-91	291-293	of	_
1-93	294-308	arthrogryposis	HPO[7]
1-94	308-309	,	_
1-96	310-315	which	_
1-98	316-318	we	_
1-100	319-323	have	_
1-102	324-334	designated	_
1-104	335-341	distal	HPO[8]|HPO[9]
1-106	342-356	arthrogryposis	HPO[9]|HPO[10]
1-108	357-361	type	_
1-110	362-363	1	_
1-111	363-364	,	_
1-113	365-369	with	_
1-115	370-373	the	_
1-117	374-385	predominant	_
1-119	386-400	manifestations	_
1-121	401-403	of	_
1-123	404-413	autosomal	HPO[11]|HPO[12]
1-125	414-422	dominant	HPO[11]|HPO[12]
1-127	423-434	inheritance	HPO[12]|HPO[13]
1-128	434-435	;	_
1-130	436-443	tightly	_
1-132	444-452	clenched	_
1-134	453-458	fists	_
1-136	459-461	at	_
1-138	462-467	birth	_
1-139	467-468	,	_
1-141	469-473	with	_
1-143	474-482	medially	_
1-145	483-494	overlapping	HPO[14]
1-147	495-502	fingers	HPO[14]
1-148	502-503	,	_
1-150	504-509	ulnar	_
1-152	510-519	deviation	_
1-153	519-520	,	_
1-155	521-524	and	_
1-157	525-538	camptodactyly	HPO[15]
1-159	539-541	in	_
1-161	542-548	adults	_
1-162	548-549	;	_
1-164	550-553	and	_
1-166	554-564	positional	_
1-168	565-569	foot	HPO[16]
1-170	570-581	deformities	HPO[16]
1-171	581-582	.	_
1-173	583-595	Contractures	HPO[17]
1-175	596-598	at	_
1-177	599-604	other	_
1-179	605-610	major	_
1-181	611-617	joints	_
1-183	618-621	are	_
1-185	622-630	variable	_
1-186	630-631	.	_
1-188	632-637	There	_
1-190	638-641	are	_
1-192	642-644	no	_
1-194	645-655	associated	_
1-196	656-664	visceral	_
1-198	665-674	anomalies	_
1-199	674-675	;	_
1-201	676-688	intelligence	_
1-203	689-691	is	_
1-205	692-698	normal	_
1-206	698-699	.	_
1-208	700-705	There	_
1-210	706-709	can	_
1-212	710-712	be	_
1-214	713-719	marked	_
1-216	720-733	intrafamilial	_
1-218	734-737	and	_
1-220	738-751	interfamilial	_
1-222	752-763	variability	_
1-223	763-764	.	_
1-225	765-771	Twenty	_
1-226	771-772	-	_
1-227	772-775	two	_
1-229	776-785	propositi	_
1-231	786-790	with	_
1-233	791-798	similar	_
1-235	799-805	distal	HPO[18]
1-237	806-818	contractures	HPO[19]
1-239	819-822	had	_
1-241	823-833	additional	_
1-243	834-842	findings	_
1-245	843-846	and	_
1-247	847-851	were	_
1-249	852-862	classified	_
1-251	863-867	into	_
1-253	868-872	five	_
1-255	873-886	subcategories	_
1-257	887-889	of	_
1-259	890-896	distal	HPO[20]|HPO[21]
1-261	897-911	arthrogryposis	HPO[21]|HPO[22]
1-263	912-913	(	_
1-264	913-917	type	_
1-266	918-921	IIA	_
1-267	921-922	-	_
1-268	922-923	E	_
1-269	923-925	).	_
1-271	926-931	Among	_
1-273	932-936	type	_
1-275	937-939	II	_
1-277	940-948	patients	_
1-279	949-954	cleft	HPO[23]
1-281	955-961	palate	HPO[23]
1-282	961-962	,	_
1-284	963-968	cleft	HPO[24]
1-286	969-972	lip	HPO[24]
1-287	972-973	,	_
1-289	974-979	small	HPO[25]
1-291	980-986	tongue	HPO[25]
1-292	986-987	,	_
1-294	988-995	trismus	HPO[26]
1-295	995-996	,	_
1-297	997-1003	ptosis	HPO[27]
1-298	1003-1004	,	_
1-300	1005-1015	epicanthal	HPO[28]
1-302	1016-1021	folds	HPO[28]
1-303	1021-1022	,	_
1-305	1023-1034	keratoconus	HPO[29]
1-306	1034-1035	,	_
1-308	1036-1041	short	HPO[30]
1-310	1042-1049	stature	HPO[30]
1-311	1049-1050	,	_
1-313	1051-1060	scoliosis	HPO[31]
1-314	1060-1061	,	_
1-316	1062-1063	a	_
1-318	1064-1070	unique	_
1-320	1071-1075	hand	_
1-322	1076-1084	position	HPO[32]
1-323	1084-1085	,	_
1-325	1086-1089	and	_
1-327	1090-1094	dull	HPO[33]
1-329	1095-1101	normal	_
1-331	1102-1114	intelligence	_
1-333	1115-1119	were	_
1-335	1120-1124	seen	_
1-336	1124-1125	.	_
1-338	1126-1131	These	_
1-340	1132-1147	characteristics	_
1-342	1148-1152	were	_
1-344	1153-1157	seen	_
1-346	1158-1160	in	_
1-348	1161-1168	various	_
1-350	1169-1181	combinations	_
1-352	1182-1185	and	_
1-354	1186-1194	patterns	_
1-356	1195-1198	and	_
1-358	1199-1206	allowed	_
1-360	1207-1214	sorting	_
1-362	1215-1219	into	_
1-364	1220-1226	groups	_
1-366	1227-1231	that	_
1-368	1232-1236	were	_
1-370	1237-1240	the	_
1-372	1241-1246	basis	_
1-374	1247-1250	for	_
1-376	1251-1254	the	_
1-378	1255-1269	categorization	_
1-379	1269-1270	.	_
1-381	1271-1274	The	_
1-383	1275-1284	remaining	_
1-385	1285-1290	eight	_
1-387	1291-1300	propositi	_
1-389	1301-1305	were	_
1-391	1306-1316	recognized	_
1-393	1317-1319	to	_
1-395	1320-1324	have	_
1-397	1325-1335	previously	_
1-399	1336-1345	described	_
1-401	1346-1356	conditions	_
1-403	1357-1361	with	_
1-405	1362-1368	distal	HPO[34]
1-407	1369-1381	contractures	HPO[35]
1-409	1382-1385	and	_
1-411	1386-1395	autosomal	HPO[36]|HPO[37]
1-413	1396-1404	dominant	HPO[36]|HPO[37]
1-415	1405-1416	inheritance	HPO[37]|HPO[38]
1-416	1416-1417	,	_
1-418	1418-1420	ie	_
1-419	1420-1421	,	_
1-421	1422-1425	the	_
1-423	1426-1433	Freeman	_
1-424	1433-1434	-	_
1-425	1434-1441	Sheldon	_
1-427	1442-1450	syndrome	_
1-428	1450-1451	,	_
1-430	1452-1459	trismus	_
1-431	1459-1460	-	_
1-432	1460-1466	pseudo	_
1-433	1466-1467	-	_
1-434	1467-1480	camptodactyly	_
1-436	1481-1489	syndrome	_
1-437	1489-1490	,	_
1-439	1491-1501	congenital	_
1-441	1502-1514	contractural	_
1-443	1515-1529	arachnodactyly	HPO[39]
1-444	1529-1530	,	_
1-446	1531-1534	and	_
1-448	1535-1543	familial	_
1-450	1544-1557	camptodactyly	HPO[40]
1-451	1557-1558	.	_
1-453	1559-1575	Pathogenetically	_
1-455	1576-1578	we	_
1-457	1579-1588	postulate	_
1-459	1589-1596	similar	_
1-461	1597-1607	underlying	_
1-463	1608-1615	defects	_
1-465	1616-1618	of	_
1-467	1619-1627	abnormal	_
1-469	1628-1634	tendon	_
1-471	1635-1646	attachments	_
1-472	1646-1647	,	_
1-474	1648-1659	attenuation	_
1-475	1659-1660	,	_
1-477	1661-1664	and	_
1-479	1665-1672	absence	_
1-480	1672-1673	;	_
1-482	1674-1681	careful	_
1-484	1682-1691	nosologic	_
