#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=To gain insight into the pathogenesis of neurofibromatosis type 2 (NF2) by investigating the ocular manifestations of this disease.  Using standard histologic techniques, immunohistochemistry, and electron microscopy, we described the ocular pathologic findings of a 34-year-old woman who died from complications of NF2.  We identified 3 types of NF2-associated lesions: juvenile posterior subcapsular cataracts, epiretinal membranes, and an intrascleral schwannoma.  Our analysis indicated that dysplastic lens cells accumulate just anterior to the posterior lens capsule in juvenile posterior subcapsular cataracts and that dysplastic Müller cells may be a major component of NF2-associated epiretinal membranes. Clinical Relevance Our findings suggest that a subset of glial cells with epithelial features (Schwann cells, ependymal cells, and Müller cells) may be particularly sensitive to loss of the NF2 gene. Understanding the molecular basis for this sensitivity may lead to novel strategies for treating NF2.
1-1	0-2	To	_
1-3	3-7	gain	_
1-5	8-15	insight	_
1-7	16-20	into	_
1-9	21-24	the	_
1-11	25-37	pathogenesis	_
1-13	38-40	of	_
1-15	41-58	neurofibromatosis	HPO[0]
1-17	59-63	type	_
1-19	64-65	2	_
1-21	66-67	(	_
1-22	67-70	NF2	_
1-23	70-71	)	_
1-25	72-74	by	_
1-27	75-88	investigating	_
1-29	89-92	the	_
1-31	93-99	ocular	_
1-33	100-114	manifestations	_
1-35	115-117	of	_
1-37	118-122	this	_
1-39	123-130	disease	_
1-40	130-131	.	_
1-41	131-133	  	_
1-42	133-138	Using	_
1-44	139-147	standard	_
1-46	148-158	histologic	_
1-48	159-169	techniques	_
1-49	169-170	,	_
1-51	171-191	immunohistochemistry	_
1-52	191-192	,	_
1-54	193-196	and	_
1-56	197-205	electron	_
1-58	206-216	microscopy	_
1-59	216-217	,	_
1-61	218-220	we	_
1-63	221-230	described	_
1-65	231-234	the	_
1-67	235-241	ocular	_
1-69	242-252	pathologic	_
1-71	253-261	findings	_
1-73	262-264	of	_
1-75	265-266	a	_
1-77	267-269	34	_
1-78	269-270	-	_
1-79	270-274	year	_
1-80	274-275	-	_
1-81	275-278	old	_
1-83	279-284	woman	_
1-85	285-288	who	_
1-87	289-293	died	_
1-89	294-298	from	_
1-91	299-312	complications	_
1-93	313-315	of	_
1-95	316-319	NF2	_
1-96	319-320	.	_
1-97	320-322	  	_
1-98	322-324	We	_
1-100	325-335	identified	_
1-102	336-337	3	_
1-104	338-343	types	_
1-106	344-346	of	_
1-108	347-350	NF2	_
1-109	350-351	-	_
1-110	351-361	associated	_
1-112	362-369	lesions	_
1-113	369-370	:	_
1-115	371-379	juvenile	_
1-117	380-389	posterior	HPO[1]
1-119	390-401	subcapsular	HPO[1]|HPO[2]
1-121	402-411	cataracts	_
1-122	411-412	,	HPO[4]
1-124	413-423	epiretinal	HPO[4]
1-126	424-433	membranes	_
1-127	433-434	,	_
1-129	435-438	and	_
1-131	439-441	an	_
1-133	442-454	intrascleral	_
1-135	455-465	schwannoma	_
1-136	465-466	.	_
1-137	466-468	  	_
1-138	468-471	Our	_
1-140	472-480	analysis	_
1-142	481-490	indicated	_
1-144	491-495	that	_
1-146	496-506	dysplastic	_
1-148	507-511	lens	_
1-150	512-517	cells	_
1-152	518-528	accumulate	_
1-154	529-533	just	_
1-156	534-542	anterior	_
1-158	543-545	to	_
1-160	546-549	the	_
1-162	550-559	posterior	_
1-164	560-564	lens	_
1-166	565-572	capsule	_
1-168	573-575	in	_
1-170	576-584	juvenile	_
1-172	585-594	posterior	HPO[6]
1-174	595-606	subcapsular	HPO[6]|HPO[7]
1-176	607-616	cataracts	_
1-178	617-620	and	_
1-180	621-625	that	_
1-182	626-636	dysplastic	_
1-184	637-638	M	_
1-185	638-640	ü	_
1-186	640-644	ller	_
1-188	645-650	cells	_
1-190	651-654	may	_
1-192	655-657	be	_
1-194	658-659	a	_
1-196	660-665	major	_
1-198	666-675	component	_
1-200	676-678	of	_
1-202	679-682	NF2	_
1-203	682-683	-	_
1-204	683-693	associated	_
1-206	694-704	epiretinal	HPO[9]
1-208	705-714	membranes	_
1-209	714-715	.	_
1-211	716-724	Clinical	_
1-213	725-734	Relevance	_
1-215	735-738	Our	_
1-217	739-747	findings	_
1-219	748-755	suggest	_
1-221	756-760	that	_
1-223	761-762	a	_
1-225	763-769	subset	_
1-227	770-772	of	_
1-229	773-778	glial	_
1-231	779-784	cells	_
1-233	785-789	with	_
1-235	790-800	epithelial	_
1-237	801-809	features	_
1-239	810-811	(	_
1-240	811-818	Schwann	_
1-242	819-824	cells	_
1-243	824-825	,	_
1-245	826-835	ependymal	_
1-247	836-841	cells	_
1-248	841-842	,	_
1-250	843-846	and	_
1-252	847-848	M	_
1-253	848-850	ü	_
1-254	850-854	ller	_
1-256	855-860	cells	_
1-257	860-861	)	_
1-259	862-865	may	_
1-261	866-868	be	_
1-263	869-881	particularly	_
1-265	882-891	sensitive	_
1-267	892-894	to	_
1-269	895-899	loss	_
1-271	900-902	of	_
1-273	903-906	the	_
1-275	907-910	NF2	_
1-277	911-915	gene	_
1-278	915-916	.	_
1-280	917-930	Understanding	_
1-282	931-934	the	_
1-284	935-944	molecular	_
1-286	945-950	basis	_
1-288	951-954	for	_
1-290	955-959	this	_
1-292	960-971	sensitivity	_
1-294	972-975	may	_
1-296	976-980	lead	_
1-298	981-983	to	_
1-300	984-989	novel	_
1-302	990-1000	strategies	_
1-304	1001-1004	for	_
1-306	1005-1013	treating	_
1-308	1014-1017	NF2	_
1-309	1017-1018	.	_
