#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=A 17-year-old girl presented with an enlarged cardiac silhouette on routine chest roentgenogram. After clinical evaluation, echocardiography, and pericardiocentesis failed to provide a diagnosis, exploratory thoracotomy and biopsy revealed an unresectable left ventricular fibroma. The tumor continued to enlarge and began causing ventricular arrhythmia. Therefore, she underwent cardiac transplantation 2 years after the initial diagnosis was made. She is now alive nd well 18 months following transplantation.
1-1	0-1	A	_
1-3	2-4	17	_
1-4	4-5	-	_
1-5	5-9	year	_
1-6	9-10	-	_
1-7	10-13	old	_
1-9	14-18	girl	_
1-11	19-28	presented	_
1-13	29-33	with	_
1-15	34-36	an	_
1-17	37-45	enlarged	_
1-19	46-53	cardiac	_
1-21	54-64	silhouette	_
1-23	65-67	on	_
1-25	68-75	routine	_
1-27	76-81	chest	_
1-29	82-95	roentgenogram	_
1-30	95-96	.	_
1-32	97-102	After	_
1-34	103-111	clinical	_
1-36	112-122	evaluation	_
1-37	122-123	,	_
1-39	124-140	echocardiography	_
1-40	140-141	,	_
1-42	142-145	and	_
1-44	146-164	pericardiocentesis	_
1-46	165-171	failed	_
1-48	172-174	to	_
1-50	175-182	provide	_
1-52	183-184	a	_
1-54	185-194	diagnosis	_
1-55	194-195	,	_
1-57	196-207	exploratory	_
1-59	208-219	thoracotomy	_
1-61	220-223	and	_
1-63	224-230	biopsy	_
1-65	231-239	revealed	_
1-67	240-242	an	_
1-69	243-255	unresectable	_
1-71	256-260	left	HPO[0]
1-73	261-272	ventricular	_
1-75	273-280	fibroma	HPO[1]
1-76	280-281	.	_
1-78	282-285	The	_
1-80	286-291	tumor	HPO[2]
1-82	292-301	continued	_
1-84	302-304	to	_
1-86	305-312	enlarge	_
1-88	313-316	and	_
1-90	317-322	began	_
1-92	323-330	causing	_
1-94	331-342	ventricular	HPO[3]
1-96	343-353	arrhythmia	HPO[3]|HPO[4]
1-97	353-354	.	_
1-99	355-364	Therefore	_
1-100	364-365	,	_
1-102	366-369	she	_
1-104	370-379	underwent	_
1-106	380-387	cardiac	_
1-108	388-403	transplantation	_
1-110	404-405	2	_
1-112	406-411	years	_
1-114	412-417	after	_
1-116	418-421	the	_
1-118	422-429	initial	_
1-120	430-439	diagnosis	_
1-122	440-443	was	_
1-124	444-448	made	_
1-125	448-449	.	_
1-127	450-453	She	_
1-129	454-456	is	_
1-131	457-460	now	_
1-133	461-466	alive	_
1-135	467-469	nd	_
1-137	470-474	well	_
1-139	475-477	18	_
1-141	478-484	months	_
1-143	485-494	following	_
1-145	495-510	transplantation	_
1-146	510-511	.	_
