#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=Club foot is one of the most common human congenital malformations. Distal arthrogryposis type I (DA-1) is a frequent cause of dominantly inherited club foot. Performing a genomewide search using short tandem repeat (STR) polymorphisms, we have mapped a DA-1 gene to the pericentromeric region of chromosome 9 in a large kindred. Linkage analysis has generated a positive lod score of 5.90 at theta = 0, with the marker GS-4. Multiple recombinants bracketing the region have been identified. Analysis of an additional family demonstrated no linkage to the same locus, indicating likely locus heterogeneity. Of the autosomal congenital contracture disorders causing positional foot deformities, this is the first to be mapped.
1-1	0-4	Club	HPO[0]
1-3	5-9	foot	HPO[0]
1-5	10-12	is	_
1-7	13-16	one	_
1-9	17-19	of	_
1-11	20-23	the	_
1-13	24-28	most	_
1-15	29-35	common	_
1-17	36-41	human	_
1-19	42-52	congenital	_
1-21	53-66	malformations	_
1-22	66-67	.	_
1-24	68-74	Distal	HPO[1]|HPO[2]
1-26	75-89	arthrogryposis	HPO[2]|HPO[3]
1-28	90-94	type	_
1-30	95-96	I	_
1-32	97-98	(	_
1-33	98-100	DA	_
1-34	100-101	-	_
1-35	101-102	1	_
1-36	102-103	)	_
1-38	104-106	is	_
1-40	107-108	a	_
1-42	109-117	frequent	HPO[4]
1-44	118-123	cause	_
1-46	124-126	of	_
1-48	127-137	dominantly	_
1-50	138-147	inherited	_
1-52	148-152	club	HPO[5]
1-54	153-157	foot	HPO[5]
1-55	157-158	.	_
1-57	159-169	Performing	_
1-59	170-171	a	_
1-61	172-182	genomewide	_
1-63	183-189	search	_
1-65	190-195	using	_
1-67	196-201	short	_
1-69	202-208	tandem	_
1-71	209-215	repeat	_
1-73	216-217	(	_
1-74	217-220	STR	_
1-75	220-221	)	_
1-77	222-235	polymorphisms	_
1-78	235-236	,	_
1-80	237-239	we	_
1-82	240-244	have	_
1-84	245-251	mapped	_
1-86	252-253	a	_
1-88	254-256	DA	_
1-89	256-257	-	_
1-90	257-258	1	_
1-92	259-263	gene	_
1-94	264-266	to	_
1-96	267-270	the	_
1-98	271-286	pericentromeric	_
1-100	287-293	region	_
1-102	294-296	of	_
1-104	297-307	chromosome	_
1-106	308-309	9	_
1-108	310-312	in	_
1-110	313-314	a	_
1-112	315-320	large	_
1-114	321-328	kindred	_
1-115	328-329	.	_
1-117	330-337	Linkage	_
1-119	338-346	analysis	_
1-121	347-350	has	_
1-123	351-360	generated	_
1-125	361-362	a	_
1-127	363-371	positive	_
1-129	372-375	lod	_
1-131	376-381	score	_
1-133	382-384	of	_
1-135	385-386	5	_
1-136	386-387	.	_
1-137	387-389	90	_
1-139	390-392	at	_
1-141	393-398	theta	_
1-143	399-400	=	_
1-145	401-402	0	_
1-146	402-403	,	_
1-148	404-408	with	_
1-150	409-412	the	_
1-152	413-419	marker	_
1-154	420-422	GS	_
1-155	422-423	-	_
1-156	423-424	4	_
1-157	424-425	.	_
1-159	426-434	Multiple	_
1-161	435-447	recombinants	_
1-163	448-458	bracketing	_
1-165	459-462	the	_
1-167	463-469	region	_
1-169	470-474	have	_
1-171	475-479	been	_
1-173	480-490	identified	_
1-174	490-491	.	_
1-176	492-500	Analysis	_
1-178	501-503	of	_
1-180	504-506	an	_
1-182	507-517	additional	_
1-184	518-524	family	_
1-186	525-537	demonstrated	_
1-188	538-540	no	_
1-190	541-548	linkage	_
1-192	549-551	to	_
1-194	552-555	the	_
1-196	556-560	same	_
1-198	561-566	locus	_
1-199	566-567	,	_
1-201	568-578	indicating	_
1-203	579-585	likely	_
1-205	586-591	locus	_
1-207	592-605	heterogeneity	HPO[6]
1-208	605-606	.	_
1-210	607-609	Of	_
1-212	610-613	the	_
1-214	614-623	autosomal	_
1-216	624-634	congenital	HPO[7]
1-218	635-646	contracture	HPO[7]|HPO[8]
1-220	647-656	disorders	_
1-222	657-664	causing	_
1-224	665-675	positional	_
1-226	676-680	foot	HPO[9]
1-228	681-692	deformities	HPO[9]
1-229	692-693	,	_
1-231	694-698	this	_
1-233	699-701	is	_
1-235	702-705	the	_
1-237	706-711	first	_
1-239	712-714	to	_
1-241	715-717	be	_
1-243	718-724	mapped	_
1-244	724-725	.	_
