#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=A 1-year-old male with branchio-oculo-facial syndrome together with preaxial polydatyly and a white forelock at birth is described. This is only the second case where preaxial polydactyly has been described in branchio-oculo-facial syndrome. In both cases a diagnosis of Waardenburg syndrome had been considered.
1-1	0-1	A	_
1-3	2-3	1	_
1-4	3-4	-	_
1-5	4-8	year	_
1-6	8-9	-	_
1-7	9-12	old	_
1-9	13-17	male	_
1-11	18-22	with	_
1-13	23-31	branchio	_
1-14	31-32	-	_
1-15	32-37	oculo	_
1-16	37-38	-	_
1-17	38-44	facial	_
1-19	45-53	syndrome	_
1-21	54-62	together	_
1-23	63-67	with	_
1-25	68-76	preaxial	_
1-27	77-87	polydatyly	_
1-29	88-91	and	_
1-31	92-93	a	_
1-33	94-99	white	HPO[0]
1-35	100-108	forelock	HPO[0]
1-37	109-111	at	_
1-39	112-117	birth	_
1-41	118-120	is	_
1-43	121-130	described	_
1-44	130-131	.	_
1-46	132-136	This	_
1-48	137-139	is	_
1-50	140-144	only	_
1-52	145-148	the	_
1-54	149-155	second	_
1-56	156-160	case	_
1-58	161-166	where	_
1-60	167-175	preaxial	HPO[1]
1-62	176-187	polydactyly	HPO[1]|HPO[2]
1-64	188-191	has	_
1-66	192-196	been	_
1-68	197-206	described	_
1-70	207-209	in	_
1-72	210-218	branchio	_
1-73	218-219	-	_
1-74	219-224	oculo	_
1-75	224-225	-	_
1-76	225-231	facial	_
1-78	232-240	syndrome	_
1-79	240-241	.	_
1-81	242-244	In	_
1-83	245-249	both	_
1-85	250-255	cases	_
1-87	256-257	a	_
1-89	258-267	diagnosis	_
1-91	268-270	of	_
1-93	271-282	Waardenburg	_
1-95	283-291	syndrome	_
1-97	292-295	had	_
1-99	296-300	been	_
1-101	301-311	considered	_
1-102	311-312	.	_
