#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=Mutations of the human Patched gene ( PTCH ) have been identified in individuals with the nevoid basal cell carcinoma syndrome (NBCCS) as well as in sporadic basal cell carcinomas and medulloblastomas. We have isolated a homologue of this tumour suppressor gene and localized it to the short arm of chromosome 1 (1p32.1-32.3). Patched 2 ( PTCH2 ) comprises 22 coding exons and spans approximately 15 kb of genomic DNA. The gene encodes a 1203 amino acid putative transmembrane protein which is highly homologous to the PTCH product. We have characterized the genomic structure of PTCH2 and have used single-stranded conformational polymorphism analysis to search for mutations in PTCH2 in NBCCS patients, basal cell carcinomas and in medulloblastomas. To date, we have identified one truncating mutation in a medulloblastoma and a change in a splice donor site in a basal cell carcinoma, suggesting that the gene plays a role in the development of some tumours.
1-1	0-9	Mutations	_
1-3	10-12	of	_
1-5	13-16	the	_
1-7	17-22	human	_
1-9	23-30	Patched	_
1-11	31-35	gene	_
1-13	36-37	(	_
1-15	38-42	PTCH	_
1-17	43-44	)	_
1-19	45-49	have	_
1-21	50-54	been	_
1-23	55-65	identified	_
1-25	66-68	in	_
1-27	69-80	individuals	_
1-29	81-85	with	_
1-31	86-89	the	_
1-33	90-96	nevoid	_
1-35	97-102	basal	HPO[0]
1-37	103-107	cell	HPO[0]
1-39	108-117	carcinoma	HPO[0]|HPO[1]
1-41	118-126	syndrome	_
1-43	127-128	(	_
1-44	128-133	NBCCS	_
1-45	133-134	)	_
1-47	135-137	as	_
1-49	138-142	well	_
1-51	143-145	as	_
1-53	146-148	in	_
1-55	149-157	sporadic	HPO[2]
1-57	158-163	basal	HPO[3]
1-59	164-168	cell	HPO[3]
1-61	169-179	carcinomas	HPO[3]
1-63	180-183	and	_
1-65	184-200	medulloblastomas	_
1-66	200-201	.	_
1-68	202-204	We	_
1-70	205-209	have	_
1-72	210-218	isolated	_
1-74	219-220	a	_
1-76	221-230	homologue	_
1-78	231-233	of	_
1-80	234-238	this	_
1-82	239-245	tumour	HPO[4]
1-84	246-256	suppressor	_
1-86	257-261	gene	_
1-88	262-265	and	_
1-90	266-275	localized	HPO[5]
1-92	276-278	it	_
1-94	279-281	to	_
1-96	282-285	the	_
1-98	286-291	short	_
1-100	292-295	arm	_
1-102	296-298	of	_
1-104	299-309	chromosome	_
1-106	310-311	1	_
1-108	312-313	(	_
1-109	313-317	1p32	_
1-110	317-318	.	_
1-111	318-319	1	_
1-112	319-320	-	_
1-113	320-322	32	_
1-114	322-323	.	_
1-115	323-324	3	_
1-116	324-326	).	_
1-118	327-334	Patched	_
1-120	335-336	2	_
1-122	337-338	(	_
1-124	339-344	PTCH2	_
1-126	345-346	)	_
1-128	347-356	comprises	_
1-130	357-359	22	_
1-132	360-366	coding	_
1-134	367-372	exons	_
1-136	373-376	and	_
1-138	377-382	spans	_
1-140	383-396	approximately	_
1-142	397-399	15	_
1-144	400-402	kb	_
1-146	403-405	of	_
1-148	406-413	genomic	_
1-150	414-417	DNA	_
1-151	417-418	.	_
1-153	419-422	The	_
1-155	423-427	gene	_
1-157	428-435	encodes	_
1-159	436-437	a	_
1-161	438-442	1203	_
1-163	443-448	amino	_
1-165	449-453	acid	_
1-167	454-462	putative	_
1-169	463-476	transmembrane	_
1-171	477-484	protein	_
1-173	485-490	which	_
1-175	491-493	is	_
1-177	494-500	highly	_
1-179	501-511	homologous	_
1-181	512-514	to	_
1-183	515-518	the	_
1-185	519-523	PTCH	_
1-187	524-531	product	_
1-188	531-532	.	_
1-190	533-535	We	_
1-192	536-540	have	_
1-194	541-554	characterized	_
1-196	555-558	the	_
1-198	559-566	genomic	_
1-200	567-576	structure	_
1-202	577-579	of	_
1-204	580-585	PTCH2	_
1-206	586-589	and	_
1-208	590-594	have	_
1-210	595-599	used	_
1-212	600-606	single	_
1-213	606-607	-	_
1-214	607-615	stranded	_
1-216	616-630	conformational	_
1-218	631-643	polymorphism	_
1-220	644-652	analysis	_
1-222	653-655	to	_
1-224	656-662	search	_
1-226	663-666	for	_
1-228	667-676	mutations	_
1-230	677-679	in	_
1-232	680-685	PTCH2	_
1-234	686-688	in	_
1-236	689-694	NBCCS	_
1-238	695-703	patients	_
1-239	703-704	,	_
1-241	705-710	basal	HPO[6]
1-243	711-715	cell	HPO[6]
1-245	716-726	carcinomas	HPO[6]
1-247	727-730	and	_
1-249	731-733	in	_
1-251	734-750	medulloblastomas	_
1-252	750-751	.	_
1-254	752-754	To	_
1-256	755-759	date	_
1-257	759-760	,	_
1-259	761-763	we	_
1-261	764-768	have	_
1-263	769-779	identified	_
1-265	780-783	one	_
1-267	784-794	truncating	_
1-269	795-803	mutation	_
1-271	804-806	in	_
1-273	807-808	a	_
1-275	809-824	medulloblastoma	HPO[7]
1-277	825-828	and	_
1-279	829-830	a	_
1-281	831-837	change	_
1-283	838-840	in	_
1-285	841-842	a	_
1-287	843-849	splice	_
1-289	850-855	donor	_
1-291	856-860	site	_
1-293	861-863	in	_
1-295	864-865	a	_
1-297	866-871	basal	HPO[8]
1-299	872-876	cell	HPO[8]
1-301	877-886	carcinoma	HPO[8]|HPO[9]
1-302	886-887	,	_
1-304	888-898	suggesting	_
1-306	899-903	that	_
1-308	904-907	the	_
1-310	908-912	gene	_
1-312	913-918	plays	_
1-314	919-920	a	_
1-316	921-925	role	_
1-318	926-928	in	_
1-320	929-932	the	_
1-322	933-944	development	_
1-324	945-947	of	_
1-326	948-952	some	_
1-328	953-960	tumours	_
1-329	960-961	.	_
