#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=We observed an autosomal dominant disorder of abnormal upper lip, which resembles a poorly repaired cleft lip, malformed nose with broad bridge and flattened tip, lacrimal duct obstruction, malformed ears, and branchial cleft sinuses and/or linear skin lesions behind the ears in several persons in 3 families. In each of the 3 families, an affected parent had at least one affected child. Father-to-son transmission in one of these families ruled out X-linked inheritance. Other anomalies include coloboma, microphthalmia, auricular pits, lip pits, highly arched plate, dental anomalies, and subcutaneous cysts of the scalp. Premature graying of hair occurred in the affected adults. Growth retardation, developmental delay, and hand anomalies are variable components of the syndrome.
1-1	0-2	We	_
1-3	3-11	observed	_
1-5	12-14	an	_
1-7	15-24	autosomal	HPO[0]
1-9	25-33	dominant	HPO[0]
1-11	34-42	disorder	_
1-13	43-45	of	_
1-15	46-54	abnormal	_
1-17	55-60	upper	_
1-19	61-64	lip	_
1-20	64-65	,	_
1-22	66-71	which	_
1-24	72-81	resembles	_
1-26	82-83	a	_
1-28	84-90	poorly	_
1-30	91-99	repaired	_
1-32	100-105	cleft	HPO[1]
1-34	106-109	lip	HPO[1]
1-35	109-110	,	_
1-37	111-120	malformed	_
1-39	121-125	nose	_
1-41	126-130	with	_
1-43	131-136	broad	_
1-45	137-143	bridge	_
1-47	144-147	and	_
1-49	148-157	flattened	_
1-51	158-161	tip	_
1-52	161-162	,	_
1-54	163-171	lacrimal	HPO[2]
1-56	172-176	duct	HPO[2]
1-58	177-188	obstruction	HPO[2]
1-59	188-189	,	_
1-61	190-199	malformed	HPO[3]
1-63	200-204	ears	HPO[3]
1-64	204-205	,	_
1-66	206-209	and	_
1-68	210-219	branchial	_
1-70	220-225	cleft	_
1-72	226-233	sinuses	_
1-74	234-237	and	_
1-75	237-238	/	_
1-76	238-240	or	_
1-78	241-247	linear	_
1-80	248-252	skin	_
1-82	253-260	lesions	_
1-84	261-267	behind	_
1-86	268-271	the	_
1-88	272-276	ears	_
1-90	277-279	in	_
1-92	280-287	several	_
1-94	288-295	persons	_
1-96	296-298	in	_
1-98	299-300	3	_
1-100	301-309	families	_
1-101	309-310	.	_
1-103	311-313	In	_
1-105	314-318	each	_
1-107	319-321	of	_
1-109	322-325	the	_
1-111	326-327	3	_
1-113	328-336	families	_
1-114	336-337	,	_
1-116	338-340	an	_
1-118	341-349	affected	_
1-120	350-356	parent	_
1-122	357-360	had	_
1-124	361-363	at	_
1-126	364-369	least	_
1-128	370-373	one	_
1-130	374-382	affected	_
1-132	383-388	child	_
1-133	388-389	.	_
1-135	390-396	Father	_
1-136	396-397	-	_
1-137	397-399	to	_
1-138	399-400	-	_
1-139	400-403	son	_
1-141	404-416	transmission	_
1-143	417-419	in	_
1-145	420-423	one	_
1-147	424-426	of	_
1-149	427-432	these	_
1-151	433-441	families	_
1-153	442-447	ruled	_
1-155	448-451	out	_
1-157	452-453	X	HPO[4]|HPO[5]
1-158	453-454	-	HPO[4]|HPO[5]
1-159	454-460	linked	HPO[4]|HPO[5]
1-161	461-472	inheritance	HPO[5]|HPO[6]
1-162	472-473	.	_
1-164	474-479	Other	_
1-166	480-489	anomalies	_
1-168	490-497	include	_
1-170	498-506	coloboma	HPO[7]
1-171	506-507	,	_
1-173	508-522	microphthalmia	HPO[8]
1-174	522-523	,	_
1-176	524-533	auricular	_
1-178	534-538	pits	_
1-179	538-539	,	_
1-181	540-543	lip	_
1-183	544-548	pits	_
1-184	548-549	,	_
1-186	550-556	highly	_
1-188	557-563	arched	_
1-190	564-569	plate	_
1-191	569-570	,	_
1-193	571-577	dental	HPO[9]
1-195	578-587	anomalies	HPO[9]
1-196	587-588	,	_
1-198	589-592	and	_
1-200	593-605	subcutaneous	_
1-202	606-611	cysts	_
1-204	612-614	of	_
1-206	615-618	the	_
1-208	619-624	scalp	_
1-209	624-625	.	_
1-211	626-635	Premature	HPO[10]|HPO[11]
1-213	636-643	graying	HPO[10]|HPO[11]
1-215	644-646	of	HPO[11]
1-217	647-651	hair	HPO[11]
1-219	652-660	occurred	_
1-221	661-663	in	_
1-223	664-667	the	_
1-225	668-676	affected	_
1-227	677-683	adults	_
1-228	683-684	.	_
1-230	685-691	Growth	HPO[12]
1-232	692-703	retardation	HPO[12]
1-233	703-704	,	_
1-235	705-718	developmental	HPO[13]
1-237	719-724	delay	HPO[13]
1-238	724-725	,	_
1-240	726-729	and	_
1-242	730-734	hand	HPO[14]
1-244	735-744	anomalies	HPO[14]
1-246	745-748	are	_
1-248	749-757	variable	_
1-250	758-768	components	_
1-252	769-771	of	_
1-254	772-775	the	_
1-256	776-784	syndrome	_
1-257	784-785	.	_
