#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=The neurofibromatosis type 2 (NF2) gene has been hypothesized to be a recessive tumor suppressor, with mutations at the same locus on chromosome 22 that lead to NF2 also leading to sporadic tumors of the types seen in NF2. Flanking markers for this gene have previously been defined as D22S1 centromeric and D22S28 telomeric. Identification of subregions of this interval that are consistently rearranged in the NF2-related tumors would aid in better defining the disease locus. To this end, we have compared tumor and constitutional DNAs, isolated from 39 unrelated patients with sporadic and NF2-associated acoustic neuromas, meningiomas, schwannomas, and ependymomas, at eight polymorphic loci on chromosome 22. Two of the tumors studied revealed loss-of-heterozygosity patterns, which is consistent with the presence of chromosome 22 terminal deletions. By using additional polymorphic markers, the terminal deletion breakpoint found in one of the tumors, an acoustic neuroma from an NF2 patient, was mapped within the previously defined NF2 region. The breakpoint occurred between the haplotyped markers D22S41/D22S46 and D22S56. This finding redefines the proximal flanking marker and localizes the NF2 gene between markers D22S41/D22S46 and D22S28. In addition, we identified a sporadic acoustic neuroma that reveals a loss-of-heterozygosity pattern consistent with mitotic recombination or deletion and reduplication, which are mechanisms not previously seen in studies of these tumors. This finding, while inconsistent with models of tumorigenesis that invoke single deletions and their gene-dosage effects, lends further support to the recessive tumor-suppressor model.
1-1	0-3	The	_
1-3	4-21	neurofibromatosis	HPO[0]
1-5	22-26	type	_
1-7	27-28	2	_
1-9	29-30	(	_
1-10	30-33	NF2	_
1-11	33-34	)	_
1-13	35-39	gene	_
1-15	40-43	has	_
1-17	44-48	been	_
1-19	49-61	hypothesized	_
1-21	62-64	to	_
1-23	65-67	be	_
1-25	68-69	a	_
1-27	70-79	recessive	_
1-29	80-85	tumor	HPO[1]
1-31	86-96	suppressor	_
1-32	96-97	,	_
1-34	98-102	with	_
1-36	103-112	mutations	_
1-38	113-115	at	_
1-40	116-119	the	_
1-42	120-124	same	_
1-44	125-130	locus	_
1-46	131-133	on	_
1-48	134-144	chromosome	_
1-50	145-147	22	_
1-52	148-152	that	_
1-54	153-157	lead	_
1-56	158-160	to	_
1-58	161-164	NF2	_
1-60	165-169	also	_
1-62	170-177	leading	_
1-64	178-180	to	_
1-66	181-189	sporadic	HPO[2]
1-68	190-196	tumors	_
1-70	197-199	of	_
1-72	200-203	the	_
1-74	204-209	types	_
1-76	210-214	seen	_
1-78	215-217	in	_
1-80	218-221	NF2	_
1-81	221-222	.	_
1-83	223-231	Flanking	_
1-85	232-239	markers	_
1-87	240-243	for	_
1-89	244-248	this	_
1-91	249-253	gene	_
1-93	254-258	have	_
1-95	259-269	previously	_
