#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=We report on seven children with Angelman syndrome presenting with psychomotor retardation during the 1st year of life. Seizures developed in six patients, and computed tomography (CT) scanning showed diffuse atrophy of the brain in five patients. We conclude that diagnosis is difficult in the first years of life. A review of the literature is given.
1-1	0-2	We	_
1-3	3-9	report	_
1-5	10-12	on	_
1-7	13-18	seven	_
1-9	19-27	children	_
1-11	28-32	with	_
1-13	33-41	Angelman	_
1-15	42-50	syndrome	_
1-17	51-61	presenting	_
1-19	62-66	with	_
1-21	67-78	psychomotor	HPO[0]
1-23	79-90	retardation	HPO[0]
1-25	91-97	during	_
1-27	98-101	the	_
1-29	102-105	1st	_
1-31	106-110	year	_
1-33	111-113	of	_
1-35	114-118	life	_
1-36	118-119	.	_
1-38	120-128	Seizures	HPO[1]
1-40	129-138	developed	_
1-42	139-141	in	_
1-44	142-145	six	_
1-46	146-154	patients	_
1-47	154-155	,	_
1-49	156-159	and	_
1-51	160-168	computed	_
1-53	169-179	tomography	_
1-55	180-181	(	_
1-56	181-183	CT	_
1-57	183-184	)	_
1-59	185-193	scanning	_
1-61	194-200	showed	_
1-63	201-208	diffuse	HPO[2]
1-65	209-216	atrophy	_
1-67	217-219	of	_
1-69	220-223	the	_
1-71	224-229	brain	_
1-73	230-232	in	_
1-75	233-237	five	_
1-77	238-246	patients	_
1-78	246-247	.	_
1-80	248-250	We	_
1-82	251-259	conclude	_
1-84	260-264	that	_
1-86	265-274	diagnosis	_
1-88	275-277	is	_
1-90	278-287	difficult	_
1-92	288-290	in	_
1-94	291-294	the	_
1-96	295-300	first	_
1-98	301-306	years	_
1-100	307-309	of	_
1-102	310-314	life	_
1-103	314-315	.	_
1-105	316-317	A	_
1-107	318-324	review	_
1-109	325-327	of	_
1-111	328-331	the	_
1-113	332-342	literature	_
1-115	343-345	is	_
1-117	346-351	given	_
1-118	351-352	.	_
