#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=We report on two sibs with Angelman "happy puppet" syndrome. Out of 48 families reported in the literature, this is only the fourth family with affected sibs. A review of the literature shows a low but not negligible recurrence risk. Different explanations for this are discussed.
1-1	0-2	We	_
1-3	3-9	report	_
1-5	10-12	on	_
1-7	13-16	two	_
1-9	17-21	sibs	_
1-11	22-26	with	_
1-13	27-35	Angelman	_
1-15	36-37	"	_
1-16	37-42	happy	_
1-18	43-49	puppet	_
1-19	49-50	"	_
1-21	51-59	syndrome	_
1-22	59-60	.	_
1-24	61-64	Out	_
1-26	65-67	of	_
1-28	68-70	48	_
1-30	71-79	families	_
1-32	80-88	reported	_
1-34	89-91	in	_
1-36	92-95	the	_
1-38	96-106	literature	_
1-39	106-107	,	_
1-41	108-112	this	_
1-43	113-115	is	_
1-45	116-120	only	_
1-47	121-124	the	_
1-49	125-131	fourth	_
1-51	132-138	family	_
1-53	139-143	with	_
1-55	144-152	affected	_
1-57	153-157	sibs	_
1-58	157-158	.	_
1-60	159-160	A	_
1-62	161-167	review	_
1-64	168-170	of	_
1-66	171-174	the	_
1-68	175-185	literature	_
1-70	186-191	shows	_
1-72	192-193	a	_
1-74	194-197	low	_
1-76	198-201	but	_
1-78	202-205	not	_
1-80	206-216	negligible	_
1-82	217-227	recurrence	_
1-84	228-232	risk	_
1-85	232-233	.	_
1-87	234-243	Different	_
1-89	244-256	explanations	_
1-91	257-260	for	_
1-93	261-265	this	_
1-95	266-269	are	_
1-97	270-279	discussed	_
1-98	279-280	.	_
