#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=The present report concerns a two-generation family of nine individuals in which the father and three of the six living children all had: (1) a mixed hearing loss with a Mondini type cochlear malformation and stapes fixation; (2) cup-shaped, anteverted pinnae with bilateral prehelical pits: (3) bilateral branchial cleft fistulas; and (4) bilateral renal dysplasia and anomalies of the collecting system. The father and one affected son also had aplasia of the lacrimal ducts. A fourth child who died at 5 months of age was reported to have branchial cleft fistulas and bilateral polycystic kidneys at autopsy. In addition, the concept of noso-embryologic communities is presented. Such groups are composed of syndromes whose total phenotypic spectra not only overlap but also share common elements in embryogenesis. This concept is illustrated with a group of branchial arch syndromes that are related in this way.
1-1	0-3	The	_
1-3	4-11	present	_
1-5	12-18	report	_
1-7	19-27	concerns	_
1-9	28-29	a	_
1-11	30-33	two	_
1-12	33-34	-	_
1-13	34-44	generation	_
1-15	45-51	family	_
1-17	52-54	of	_
1-19	55-59	nine	_
1-21	60-71	individuals	_
1-23	72-74	in	_
1-25	75-80	which	_
1-27	81-84	the	_
1-29	85-91	father	_
1-31	92-95	and	_
1-33	96-101	three	_
1-35	102-104	of	_
1-37	105-108	the	_
1-39	109-112	six	_
1-41	113-119	living	_
1-43	120-128	children	_
1-45	129-132	all	_
1-47	133-136	had	_
1-48	136-137	:	_
1-50	138-139	(	_
1-51	139-140	1	_
1-52	140-141	)	_
1-54	142-143	a	_
1-56	144-149	mixed	HPO[0]
1-58	150-157	hearing	HPO[0]|HPO[1]
1-60	158-162	loss	HPO[0]|HPO[1]
1-62	163-167	with	_
1-64	168-169	a	_
1-66	170-177	Mondini	_
1-68	178-182	type	_
1-70	183-191	cochlear	HPO[2]
1-72	192-204	malformation	HPO[2]
1-74	205-208	and	_
1-76	209-215	stapes	_
1-78	216-224	fixation	_
1-79	224-225	;	_
1-81	226-227	(	_
1-82	227-228	2	_
1-83	228-229	)	_
1-85	230-233	cup	_
1-86	233-234	-	_
1-87	234-240	shaped	_
1-88	240-241	,	_
1-90	242-252	anteverted	_
1-92	253-259	pinnae	_
1-94	260-264	with	_
1-96	265-274	bilateral	HPO[3]
1-98	275-285	prehelical	_
1-100	286-290	pits	_
1-101	290-291	:	_
1-103	292-293	(	_
1-104	293-294	3	_
1-105	294-295	)	_
1-107	296-305	bilateral	HPO[4]
1-109	306-315	branchial	_
1-111	316-321	cleft	_
1-113	322-330	fistulas	_
1-114	330-331	;	_
1-116	332-335	and	_
1-118	336-337	(	_
1-119	337-338	4	_
1-120	338-339	)	_
1-122	340-349	bilateral	HPO[5]|HPO[6]
1-124	350-355	renal	HPO[6]|HPO[7]
1-126	356-365	dysplasia	HPO[6]|HPO[7]
1-128	366-369	and	_
1-130	370-379	anomalies	_
1-132	380-382	of	_
1-134	383-386	the	_
1-136	387-397	collecting	_
1-138	398-404	system	_
1-139	404-405	.	_
1-141	406-409	The	_
1-143	410-416	father	_
1-145	417-420	and	_
1-147	421-424	one	_
1-149	425-433	affected	_
1-151	434-437	son	_
1-153	438-442	also	_
1-155	443-446	had	_
1-157	447-454	aplasia	_
1-159	455-457	of	_
1-161	458-461	the	_
1-163	462-470	lacrimal	_
1-165	471-476	ducts	_
1-166	476-477	.	_
1-168	478-479	A	_
1-170	480-486	fourth	_
1-172	487-492	child	_
1-174	493-496	who	_
1-176	497-501	died	_
1-178	502-504	at	_
1-180	505-506	5	_
1-182	507-513	months	_
1-184	514-516	of	_
1-186	517-520	age	_
1-188	521-524	was	_
1-190	525-533	reported	_
1-192	534-536	to	_
1-194	537-541	have	_
1-196	542-551	branchial	_
1-198	552-557	cleft	_
1-200	558-566	fistulas	_
1-202	567-570	and	_
1-204	571-580	bilateral	HPO[8]
1-206	581-591	polycystic	HPO[9]
1-208	592-599	kidneys	HPO[9]
1-210	600-602	at	_
1-212	603-610	autopsy	_
1-213	610-611	.	_
1-215	612-614	In	_
1-217	615-623	addition	_
1-218	623-624	,	_
1-220	625-628	the	_
1-222	629-636	concept	_
1-224	637-639	of	_
1-226	640-644	noso	_
1-227	644-645	-	_
1-228	645-656	embryologic	_
1-230	657-668	communities	_
1-232	669-671	is	_
1-234	672-681	presented	_
1-235	681-682	.	_
1-237	683-687	Such	_
1-239	688-694	groups	_
1-241	695-698	are	_
1-243	699-707	composed	_
1-245	708-710	of	_
1-247	711-720	syndromes	_
1-249	721-726	whose	_
1-251	727-732	total	_
1-253	733-743	phenotypic	_
1-255	744-751	spectra	_
1-257	752-755	not	_
1-259	756-760	only	_
1-261	761-768	overlap	_
1-263	769-772	but	_
1-265	773-777	also	_
1-267	778-783	share	_
1-269	784-790	common	_
1-271	791-799	elements	_
1-273	800-802	in	_
1-275	803-816	embryogenesis	_
1-276	816-817	.	_
1-278	818-822	This	_
1-280	823-830	concept	_
1-282	831-833	is	_
1-284	834-845	illustrated	_
1-286	846-850	with	_
1-288	851-852	a	_
1-290	853-858	group	_
1-292	859-861	of	_
1-294	862-871	branchial	_
1-296	872-876	arch	_
1-298	877-886	syndromes	_
1-300	887-891	that	_
1-302	892-895	are	_
1-304	896-903	related	_
1-306	904-906	in	_
1-308	907-911	this	_
1-310	912-915	way	_
1-311	915-916	.	_
