#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=Branchio-oto-renal syndrome (BOR) is an autosomal dominant disorder characterized by the association of branchial and external ear malformations, hearing loss, and renal anomalies. The phenotype varies from ear pits to profound hearing loss, branchial fistulae, and kidney agenesis. The most common gene mutated in BOR families is EYA1, a transcriptional activator. Over 80 different disease-causing mutations have been published (www.healthcare.uiowa.edu/labs/pendredandbor/, last accessed 20 November 2007). We analyzed the EYA1 coding region (16 exons) from 435 families (345 at the University of Iowa [UI] and 95 at Boys Town National Research Hospital [BTNRH], including five at both) and found 70 different EYA1 mutations in 89 families. Most of the mutations (56/70) were private. EYA1 mutations were found in 31% of families (76/248) fitting established clinical criteria for BOR and 7% of families with questionable BOR phenotype (13/187). Severity of the phenotype did not correlate with type of mutation nor with the domain involved. These results add considerably to the spectrum of EYA1 mutations associated with BOR and indicate that the BOR phenotype is an indication for molecular studies to diagnose EYA1-associated BOR.
1-1	0-8	Branchio	_
1-2	8-9	-	_
1-3	9-12	oto	_
1-4	12-13	-	_
1-5	13-18	renal	_
1-7	19-27	syndrome	_
1-9	28-29	(	_
1-10	29-32	BOR	_
1-11	32-33	)	_
1-13	34-36	is	_
1-15	37-39	an	_
1-17	40-49	autosomal	HPO[0]
1-19	50-58	dominant	HPO[0]
1-21	59-67	disorder	_
1-23	68-81	characterized	_
1-25	82-84	by	_
1-27	85-88	the	_
1-29	89-100	association	_
1-31	101-103	of	_
1-33	104-113	branchial	_
1-35	114-117	and	_
1-37	118-126	external	HPO[1]
1-39	127-130	ear	HPO[1]
1-41	131-144	malformations	HPO[1]
1-42	144-145	,	_
1-44	146-153	hearing	HPO[2]
1-46	154-158	loss	HPO[2]
1-47	158-159	,	_
1-49	160-163	and	_
1-51	164-169	renal	HPO[3]
1-53	170-179	anomalies	HPO[3]
1-54	179-180	.	_
1-56	181-184	The	_
1-58	185-194	phenotype	_
1-60	195-201	varies	_
1-62	202-206	from	_
1-64	207-210	ear	_
1-66	211-215	pits	_
1-68	216-218	to	_
1-70	219-227	profound	HPO[4]
1-72	228-235	hearing	HPO[5]
1-74	236-240	loss	HPO[5]
1-75	240-241	,	_
1-77	242-251	branchial	_
1-79	252-260	fistulae	_
1-80	260-261	,	_
1-82	262-265	and	_
1-84	266-272	kidney	_
1-86	273-281	agenesis	_
1-87	281-282	.	_
1-89	283-286	The	_
1-91	287-291	most	_
1-93	292-298	common	_
1-95	299-303	gene	_
1-97	304-311	mutated	_
