#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=Prader-Willi syndrome (PWS) and Angelman syndrome (AS) are distinct mental retardation disorders associated with deletions of proximal 15q (q11-q13) of different parental origin. Yeast artificial chromosome (YAC) clones were isolated for 9 previously mapped DNA probes from this region, and for one newly derived marker, LS6-1 (D15S113). A YAC contig of 1-1.5 Mb encompassing four markers (ML34, IR4-3R, PW71, and TD189-1) was constructed. Multi-color fluorescence in situ hybridization (FISH) analysis of interphase nuclei was combined with YAC contig information to provide the following order of markers: cen-IR39-ML34-IR4-3R-PW71-TD189-1-LS6++ +-1-TD3-21-GABRB3-IR10-1-CMW1-tel. FISH analysis was performed on 8 cases of PWS and 3 cases of AS, including 5 patients with normal karyotypes. All eleven patients were deleted for YACs in the interval from IR4-3R to GABRB3. On the proximal side of the deletion interval, 10/10 breakpoints fell within a single ML34 YAC of 370 kb. On the distal side, 8/9 breakpoints fell within a single IR10-1 YAC of 200 kb. These results indicate a striking consistency in the location of the proximal and distal breakpoints in PWS and AS patients. FISH analysis on a previously reported case of familial AS confirmed a submicroscopic deletion including YACs corresponding to LS6-1, TD3-21 and GABRB3 and supports the separation of the PWS and AS critical regions. Since these three YACs do not overlap each other, the minimum size of the AS critical region is > or = 650 kb.
1-1	0-6	Prader	_
1-2	6-7	-	_
1-3	7-12	Willi	_
1-5	13-21	syndrome	_
1-7	22-23	(	_
1-8	23-26	PWS	_
1-9	26-27	)	_
1-11	28-31	and	_
1-13	32-40	Angelman	_
1-15	41-49	syndrome	_
1-17	50-51	(	_
1-18	51-53	AS	_
1-19	53-54	)	_
1-21	55-58	are	_
1-23	59-67	distinct	_
1-25	68-74	mental	HPO[0]
1-27	75-86	retardation	HPO[0]
1-29	87-96	disorders	_
1-31	97-107	associated	_
1-33	108-112	with	_
1-35	113-122	deletions	_
1-37	123-125	of	_
1-39	126-134	proximal	HPO[1]
1-41	135-138	15q	_
1-43	139-140	(	_
1-44	140-143	q11	_
1-45	143-144	-	_
1-46	144-147	q13	_
1-47	147-148	)	_
1-49	149-151	of	_
1-51	152-161	different	_
1-53	162-170	parental	_
1-55	171-177	origin	_
1-56	177-178	.	_
1-58	179-184	Yeast	_
1-60	185-195	artificial	_
1-62	196-206	chromosome	_
1-64	207-208	(	_
1-65	208-211	YAC	_
1-66	211-212	)	_
1-68	213-219	clones	_
1-70	220-224	were	_
1-72	225-233	isolated	_
1-74	234-237	for	_
1-76	238-239	9	_
1-78	240-250	previously	_
1-80	251-257	mapped	_
1-82	258-261	DNA	_
1-84	262-268	probes	_
1-86	269-273	from	_
1-88	274-278	this	_
1-90	279-285	region	_
1-91	285-286	,	_
1-93	287-290	and	_
1-95	291-294	for	_
1-97	295-298	one	_
1-99	299-304	newly	_
1-101	305-312	derived	_
1-103	313-319	marker	_
1-104	319-320	,	_
1-106	321-324	LS6	_
1-107	324-325	-	_
1-108	325-326	1	_
1-110	327-328	(	_
1-111	328-335	D15S113	_
1-112	335-337	).	_
1-114	338-339	A	_
1-116	340-343	YAC	_
1-118	344-350	contig	_
1-120	351-353	of	_
1-122	354-355	1	_
1-123	355-356	-	_
1-124	356-357	1	_
1-125	357-358	.	_
1-126	358-359	5	_
1-128	360-362	Mb	_
1-130	363-375	encompassing	_
1-132	376-380	four	_
1-134	381-388	markers	_
1-136	389-390	(	_
1-137	390-394	ML34	_
1-138	394-395	,	_
1-140	396-399	IR4	_
1-141	399-400	-	_
1-142	400-402	3R	_
1-143	402-403	,	_
1-145	404-408	PW71	_
1-146	408-409	,	_
1-148	410-413	and	_
1-150	414-419	TD189	_
1-151	419-420	-	_
1-152	420-421	1	_
1-153	421-422	)	_
1-155	423-426	was	_
1-157	427-438	constructed	_
1-158	438-439	.	_
1-160	440-445	Multi	_
1-161	445-446	-	_
1-162	446-451	color	_
1-164	452-464	fluorescence	_
1-166	465-467	in	_
1-168	468-472	situ	_
1-170	473-486	hybridization	_
1-172	487-488	(	_
1-173	488-492	FISH	_
1-174	492-493	)	_
1-176	494-502	analysis	_
1-178	503-505	of	_
1-180	506-516	interphase	_
1-182	517-523	nuclei	_
1-184	524-527	was	_
1-186	528-536	combined	_
1-188	537-541	with	_
1-190	542-545	YAC	_
1-192	546-552	contig	_
1-194	553-564	information	_
1-196	565-567	to	_
1-198	568-575	provide	_
1-200	576-579	the	_
1-202	580-589	following	_
1-204	590-595	order	_
1-206	596-598	of	_
1-208	599-606	markers	_
1-209	606-607	:	_
1-211	608-611	cen	_
1-212	611-612	-	_
1-213	612-616	IR39	_
1-214	616-617	-	_
1-215	617-621	ML34	_
1-216	621-622	-	_
1-217	622-625	IR4	_
1-218	625-626	-	_
1-219	626-628	3R	_
1-220	628-629	-	_
1-221	629-633	PW71	_
1-222	633-634	-	_
1-223	634-639	TD189	_
1-224	639-640	-	_
1-225	640-641	1	_
1-226	641-642	-	_
1-227	642-645	LS6	_
1-228	645-647	++	_
1-230	648-650	+-	_
1-231	650-651	1	_
1-232	651-652	-	_
1-233	652-655	TD3	_
1-234	655-656	-	_
1-235	656-658	21	_
1-236	658-659	-	_
1-237	659-665	GABRB3	_
1-238	665-666	-	_
1-239	666-670	IR10	_
1-240	670-671	-	_
1-241	671-672	1	_
1-242	672-673	-	_
1-243	673-677	CMW1	_
1-244	677-678	-	_
1-245	678-681	tel	_
1-246	681-682	.	_
1-248	683-687	FISH	_
1-250	688-696	analysis	_
1-252	697-700	was	_
1-254	701-710	performed	_
1-256	711-713	on	_
1-258	714-715	8	_
1-260	716-721	cases	_
1-262	722-724	of	_
1-264	725-728	PWS	_
1-266	729-732	and	_
1-268	733-734	3	_
1-270	735-740	cases	_
1-272	741-743	of	_
1-274	744-746	AS	_
1-275	746-747	,	_
1-277	748-757	including	_
1-279	758-759	5	_
1-281	760-768	patients	_
1-283	769-773	with	_
1-285	774-780	normal	_
1-287	781-791	karyotypes	_
1-288	791-792	.	_
1-290	793-796	All	_
1-292	797-803	eleven	_
1-294	804-812	patients	_
1-296	813-817	were	_
1-298	818-825	deleted	_
1-300	826-829	for	_
1-302	830-834	YACs	_
1-304	835-837	in	_
1-306	838-841	the	_
1-308	842-850	interval	_
1-310	851-855	from	_
1-312	856-859	IR4	_
1-313	859-860	-	_
1-314	860-862	3R	_
1-316	863-865	to	_
1-318	866-872	GABRB3	_
1-319	872-873	.	_
1-321	874-876	On	_
1-323	877-880	the	_
1-325	881-889	proximal	HPO[2]
1-327	890-894	side	_
1-329	895-897	of	_
1-331	898-901	the	_
1-333	902-910	deletion	_
1-335	911-919	interval	_
1-336	919-920	,	_
1-338	921-923	10	_
1-339	923-924	/	_
1-340	924-926	10	_
1-342	927-938	breakpoints	_
1-344	939-943	fell	_
1-346	944-950	within	_
1-348	951-952	a	_
1-350	953-959	single	_
1-352	960-964	ML34	_
1-354	965-968	YAC	_
1-356	969-971	of	_
1-358	972-975	370	_
1-360	976-978	kb	_
1-361	978-979	.	_
1-363	980-982	On	_
1-365	983-986	the	_
1-367	987-993	distal	HPO[3]
1-369	994-998	side	_
1-370	998-999	,	_
1-372	1000-1001	8	_
1-373	1001-1002	/	_
1-374	1002-1003	9	_
1-376	1004-1015	breakpoints	_
1-378	1016-1020	fell	_
1-380	1021-1027	within	_
1-382	1028-1029	a	_
1-384	1030-1036	single	_
1-386	1037-1041	IR10	_
1-387	1041-1042	-	_
1-388	1042-1043	1	_
1-390	1044-1047	YAC	_
1-392	1048-1050	of	_
1-394	1051-1054	200	_
1-396	1055-1057	kb	_
1-397	1057-1058	.	_
1-399	1059-1064	These	_
1-401	1065-1072	results	_
1-403	1073-1081	indicate	_
1-405	1082-1083	a	_
1-407	1084-1092	striking	_
1-409	1093-1104	consistency	_
1-411	1105-1107	in	_
1-413	1108-1111	the	_
1-415	1112-1120	location	_
1-417	1121-1123	of	_
1-419	1124-1127	the	_
1-421	1128-1136	proximal	HPO[4]
1-423	1137-1140	and	_
1-425	1141-1147	distal	HPO[5]
1-427	1148-1159	breakpoints	_
1-429	1160-1162	in	_
1-431	1163-1166	PWS	_
1-433	1167-1170	and	_
1-435	1171-1173	AS	_
1-437	1174-1182	patients	_
1-438	1182-1183	.	_
1-440	1184-1188	FISH	_
1-442	1189-1197	analysis	_
1-444	1198-1200	on	_
1-446	1201-1202	a	_
1-448	1203-1213	previously	_
1-450	1214-1222	reported	_
1-452	1223-1227	case	_
1-454	1228-1230	of	_
1-456	1231-1239	familial	_
1-458	1240-1242	AS	_
1-460	1243-1252	confirmed	_
1-462	1253-1254	a	_
1-464	1255-1269	submicroscopic	_
1-466	1270-1278	deletion	_
1-468	1279-1288	including	_
1-470	1289-1293	YACs	_
1-472	1294-1307	corresponding	_
1-474	1308-1310	to	_
1-476	1311-1314	LS6	_
1-477	1314-1315	-	_
1-478	1315-1316	1	_
1-479	1316-1317	,	_
1-481	1318-1321	TD3	_
1-482	1321-1322	-	_
1-483	1322-1324	21	_
1-485	1325-1328	and	_
1-487	1329-1335	GABRB3	_
1-489	1336-1339	and	_
1-491	1340-1348	supports	_
1-493	1349-1352	the	_
1-495	1353-1363	separation	_
1-497	1364-1366	of	_
1-499	1367-1370	the	_
1-501	1371-1374	PWS	_
1-503	1375-1378	and	_
1-505	1379-1381	AS	_
1-507	1382-1390	critical	_
1-509	1391-1398	regions	_
1-510	1398-1399	.	_
1-512	1400-1405	Since	_
1-514	1406-1411	these	_
1-516	1412-1417	three	_
1-518	1418-1422	YACs	_
1-520	1423-1425	do	_
1-522	1426-1429	not	_
1-524	1430-1437	overlap	_
1-526	1438-1442	each	_
1-528	1443-1448	other	_
1-529	1448-1449	,	_
1-531	1450-1453	the	_
1-533	1454-1461	minimum	_
1-535	1462-1466	size	_
1-537	1467-1469	of	_
1-539	1470-1473	the	_
1-541	1474-1476	AS	_
1-543	1477-1485	critical	_
1-545	1486-1492	region	_
1-547	1493-1495	is	_
1-549	1496-1497	>	_
1-551	1498-1500	or	_
1-553	1501-1502	=	_
1-555	1503-1506	650	_
1-557	1507-1509	kb	_
1-558	1509-1510	.	_
