#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=We report on the 12-year development of a child with branchio-oculo-facial syndrome who was initially referred at age 5 months. Of note is his normal intelligence, regular class placement, hypernasal speech, and continued growth along the third centile. The importance of serial observations of patients with rare genetic disorders is emphasized.
1-1	0-2	We	_
1-3	3-9	report	_
1-5	10-12	on	_
1-7	13-16	the	_
1-9	17-19	12	_
1-10	19-20	-	_
1-11	20-24	year	_
1-13	25-36	development	_
1-15	37-39	of	_
1-17	40-41	a	_
1-19	42-47	child	_
1-21	48-52	with	_
1-23	53-61	branchio	_
1-24	61-62	-	_
1-25	62-67	oculo	_
1-26	67-68	-	_
1-27	68-74	facial	_
1-29	75-83	syndrome	_
1-31	84-87	who	_
1-33	88-91	was	_
1-35	92-101	initially	_
1-37	102-110	referred	_
1-39	111-113	at	_
1-41	114-117	age	_
1-43	118-119	5	_
1-45	120-126	months	_
1-46	126-127	.	_
1-48	128-130	Of	_
1-50	131-135	note	_
1-52	136-138	is	_
1-54	139-142	his	_
1-56	143-149	normal	_
1-58	150-162	intelligence	_
1-59	162-163	,	_
1-61	164-171	regular	_
1-63	172-177	class	_
1-65	178-187	placement	_
1-66	187-188	,	_
1-68	189-199	hypernasal	HPO[0]
1-70	200-206	speech	HPO[0]
1-71	206-207	,	_
1-73	208-211	and	_
1-75	212-221	continued	_
1-77	222-228	growth	_
1-79	229-234	along	_
1-81	235-238	the	_
1-83	239-244	third	_
1-85	245-252	centile	_
1-86	252-253	.	_
1-88	254-257	The	_
1-90	258-268	importance	_
1-92	269-271	of	_
1-94	272-278	serial	_
1-96	279-291	observations	_
1-98	292-294	of	_
1-100	295-303	patients	_
1-102	304-308	with	_
1-104	309-313	rare	_
1-106	314-321	genetic	_
1-108	322-331	disorders	_
1-110	332-334	is	_
1-112	335-345	emphasized	_
1-113	345-346	.	_
