#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=The case of a seriously disabled and retarded female patient with neurofibromatosis type 2 (NF2) is reported. She suffered from bilateral vestibular schwannomas, multiple intracranial meningiomas and neurinomas. The constitutional karyotype of the patient was 46, XX, r(22)/45,XX,-22. A constitutional G to A transition in the proximal 3' untranslated region of isoforms 1 and 2 was identified in the patient's NF2 gene and shown not to affect differential splicing or mRNA stability. The instability of the ring chromosome 22 with the associated loss of tumor suppressor genes on chromosome 22, in particular the loss of the NF2 gene, are assumed to have caused multiple tumorigenesis in this patient.
1-1	0-3	The	_
1-3	4-8	case	_
1-5	9-11	of	_
1-7	12-13	a	_
1-9	14-23	seriously	_
1-11	24-32	disabled	_
1-13	33-36	and	_
1-15	37-45	retarded	_
1-17	46-52	female	_
1-19	53-60	patient	_
1-21	61-65	with	_
1-23	66-83	neurofibromatosis	HPO[0]
1-25	84-88	type	_
1-27	89-90	2	_
1-29	91-92	(	_
1-30	92-95	NF2	_
1-31	95-96	)	_
1-33	97-99	is	_
1-35	100-108	reported	_
1-36	108-109	.	_
1-38	110-113	She	_
1-40	114-122	suffered	_
1-42	123-127	from	_
1-44	128-137	bilateral	HPO[1]
1-46	138-148	vestibular	_
1-48	149-160	schwannomas	HPO[2]
1-49	160-161	,	_
1-51	162-170	multiple	_
1-53	171-183	intracranial	_
1-55	184-195	meningiomas	_
1-57	196-199	and	_
1-59	200-210	neurinomas	_
1-60	210-211	.	_
1-62	212-215	The	_
1-64	216-230	constitutional	_
1-66	231-240	karyotype	_
1-68	241-243	of	_
1-70	244-247	the	_
1-72	248-255	patient	_
1-74	256-259	was	_
1-76	260-262	46	_
1-77	262-263	,	_
1-79	264-266	XX	_
1-80	266-267	,	_
1-82	268-269	r	_
1-83	269-270	(	_
1-84	270-272	22	_
1-85	272-274	)/	_
1-86	274-276	45	_
1-87	276-277	,	_
1-88	277-279	XX	_
1-89	279-281	,-	_
1-90	281-283	22	_
1-91	283-284	.	_
1-93	285-286	A	_
1-95	287-301	constitutional	_
1-97	302-303	G	_
1-99	304-306	to	_
1-101	307-308	A	_
1-103	309-319	transition	_
1-105	320-322	in	_
1-107	323-326	the	_
1-109	327-335	proximal	HPO[3]
1-111	336-337	3	_
1-112	337-338	'	_
1-114	339-351	untranslated	_
1-116	352-358	region	_
1-118	359-361	of	_
1-120	362-370	isoforms	_
1-122	371-372	1	_
1-124	373-376	and	_
1-126	377-378	2	_
1-128	379-382	was	_
1-130	383-393	identified	_
1-132	394-396	in	_
1-134	397-400	the	_
1-136	401-408	patient	_
1-137	408-409	'	_
1-138	409-410	s	_
1-140	411-414	NF2	_
1-142	415-419	gene	_
1-144	420-423	and	_
1-146	424-429	shown	_
1-148	430-433	not	_
1-150	434-436	to	_
1-152	437-443	affect	_
1-154	444-456	differential	_
1-156	457-465	splicing	_
1-158	466-468	or	_
1-160	469-473	mRNA	_
1-162	474-483	stability	_
1-163	483-484	.	_
1-165	485-488	The	_
1-167	489-500	instability	_
1-169	501-503	of	_
1-171	504-507	the	_
1-173	508-512	ring	_
1-175	513-523	chromosome	_
1-177	524-526	22	_
1-179	527-531	with	_
1-181	532-535	the	_
1-183	536-546	associated	_
1-185	547-551	loss	_
1-187	552-554	of	_
1-189	555-560	tumor	HPO[4]
1-191	561-571	suppressor	_
1-193	572-577	genes	_
1-195	578-580	on	_
1-197	581-591	chromosome	_
1-199	592-594	22	_
1-200	594-595	,	_
1-202	596-598	in	_
1-204	599-609	particular	_
1-206	610-613	the	_
1-208	614-618	loss	_
1-210	619-621	of	_
1-212	622-625	the	_
1-214	626-629	NF2	_
1-216	630-634	gene	_
1-217	634-635	,	_
1-219	636-639	are	_
1-221	640-647	assumed	_
1-223	648-650	to	_
1-225	651-655	have	_
1-227	656-662	caused	_
1-229	663-671	multiple	_
1-231	672-685	tumorigenesis	_
1-233	686-688	in	_
1-235	689-693	this	_
1-237	694-701	patient	_
1-238	701-702	.	_
