#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=The results of a systematic study of the otological aspects in 13 cases of earpit-deafness syndrome are reported. The audiometric, radiological and vestibular findings as well as the results of exploratory tympanotomies with and without stapedectomies are discussed together with the results reported in the literature. A convincing explanation of the poor results of exploratory tympanotomies in cases with mixed hearing loss is not furnished. If the hearing loss is confined to conduction and ankylosis of the stapes or a disconnection of the ossicular chain is suspected, exploratory tympanotomy can be expected to be successful.
1-1	0-3	The	_
1-3	4-11	results	_
1-5	12-14	of	_
1-7	15-16	a	_
1-9	17-27	systematic	_
1-11	28-33	study	_
1-13	34-36	of	_
1-15	37-40	the	_
1-17	41-51	otological	_
1-19	52-59	aspects	_
1-21	60-62	in	_
1-23	63-65	13	_
1-25	66-71	cases	_
1-27	72-74	of	_
1-29	75-81	earpit	_
1-30	81-82	-	_
1-31	82-90	deafness	_
1-33	91-99	syndrome	_
1-35	100-103	are	_
1-37	104-112	reported	_
1-38	112-113	.	_
1-40	114-117	The	_
1-42	118-129	audiometric	_
1-43	129-130	,	_
1-45	131-143	radiological	_
1-47	144-147	and	_
1-49	148-158	vestibular	_
1-51	159-167	findings	_
1-53	168-170	as	_
1-55	171-175	well	_
1-57	176-178	as	_
1-59	179-182	the	_
1-61	183-190	results	_
1-63	191-193	of	_
1-65	194-205	exploratory	_
1-67	206-219	tympanotomies	_
1-69	220-224	with	_
1-71	225-228	and	_
1-73	229-236	without	_
1-75	237-251	stapedectomies	_
1-77	252-255	are	_
1-79	256-265	discussed	_
1-81	266-274	together	_
1-83	275-279	with	_
1-85	280-283	the	_
1-87	284-291	results	_
1-89	292-300	reported	_
1-91	301-303	in	_
1-93	304-307	the	_
1-95	308-318	literature	_
1-96	318-319	.	_
1-98	320-321	A	_
1-100	322-332	convincing	_
1-102	333-344	explanation	_
1-104	345-347	of	_
1-106	348-351	the	_
1-108	352-356	poor	_
1-110	357-364	results	_
1-112	365-367	of	_
1-114	368-379	exploratory	_
1-116	380-393	tympanotomies	_
1-118	394-396	in	_
1-120	397-402	cases	_
1-122	403-407	with	_
1-124	408-413	mixed	HPO[0]
1-126	414-421	hearing	HPO[0]|HPO[1]
1-128	422-426	loss	HPO[0]|HPO[1]
1-130	427-429	is	_
1-132	430-433	not	_
1-134	434-443	furnished	_
1-135	443-444	.	_
1-137	445-447	If	_
1-139	448-451	the	_
1-141	452-459	hearing	HPO[2]
1-143	460-464	loss	HPO[2]
1-145	465-467	is	_
1-147	468-476	confined	_
1-149	477-479	to	_
1-151	480-490	conduction	_
1-153	491-494	and	_
1-155	495-504	ankylosis	_
1-157	505-507	of	_
1-159	508-511	the	_
1-161	512-518	stapes	_
1-163	519-521	or	_
1-165	522-523	a	_
1-167	524-537	disconnection	_
1-169	538-540	of	_
1-171	541-544	the	_
1-173	545-554	ossicular	_
1-175	555-560	chain	_
1-177	561-563	is	_
1-179	564-573	suspected	_
1-180	573-574	,	_
1-182	575-586	exploratory	_
1-184	587-598	tympanotomy	_
1-186	599-602	can	_
1-188	603-605	be	_
1-190	606-614	expected	_
1-192	615-617	to	_
1-194	618-620	be	_
1-196	621-631	successful	_
1-197	631-632	.	_
