#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=Type A1 brachydactyly in humans is a recognisable syndrome characterised by shortening of the middle phalanx of all digits with occasional fusion of the middle and terminal phalanges. The purpose of this study was to evaluate candidate genes for type A1 brachydactyly in two families with multiple affected members. Several classes of genes have been implicated in the control of distal limb development including homeobox containing genes (MSX1, MSX2) some members of the homeobox gene family, and genes encoding growth factors of the FGF, TGF, and PDGF families. Homeobox (Hox) genes are a family of developmental control genes activated early in embryogenesis that encode positional information along the anterior-posterior body axis and specify distinct spatial domains within developing limbs. Growth factor genes can regulate the proliferation and differentiation of various embryonic structures including limb buds and have been shown to influence Hox gene expression. Candidate genes HOXD, MSX1, MSX2, FGF-1, and FGF-2 were excluded in one family. The brachydactyly type A1 gene or locus was not found in either of the two families studied.
1-1	0-4	Type	_
1-3	5-7	A1	_
1-5	8-21	brachydactyly	HPO[0]
1-7	22-24	in	_
1-9	25-31	humans	_
1-11	32-34	is	_
1-13	35-36	a	_
1-15	37-49	recognisable	_
1-17	50-58	syndrome	_
1-19	59-72	characterised	_
1-21	73-75	by	_
1-23	76-86	shortening	_
1-25	87-89	of	_
1-27	90-93	the	_
1-29	94-100	middle	_
1-31	101-108	phalanx	_
1-33	109-111	of	_
1-35	112-115	all	_
1-37	116-122	digits	_
1-39	123-127	with	_
1-41	128-138	occasional	HPO[1]
1-43	139-145	fusion	_
1-45	146-148	of	_
1-47	149-152	the	_
1-49	153-159	middle	_
1-51	160-163	and	_
1-53	164-172	terminal	_
1-55	173-182	phalanges	_
1-56	182-183	.	_
1-58	184-187	The	_
1-60	188-195	purpose	_
1-62	196-198	of	_
1-64	199-203	this	_
1-66	204-209	study	_
1-68	210-213	was	_
1-70	214-216	to	_
1-72	217-225	evaluate	_
1-74	226-235	candidate	_
1-76	236-241	genes	_
1-78	242-245	for	_
1-80	246-250	type	_
1-82	251-253	A1	_
1-84	254-267	brachydactyly	HPO[2]
1-86	268-270	in	_
1-88	271-274	two	_
1-90	275-283	families	_
1-92	284-288	with	_
1-94	289-297	multiple	_
1-96	298-306	affected	_
1-98	307-314	members	_
1-99	314-315	.	_
1-101	316-323	Several	_
1-103	324-331	classes	_
1-105	332-334	of	_
1-107	335-340	genes	_
1-109	341-345	have	_
1-111	346-350	been	_
1-113	351-361	implicated	_
1-115	362-364	in	_
1-117	365-368	the	_
1-119	369-376	control	_
1-121	377-379	of	_
1-123	380-386	distal	HPO[3]
1-125	387-391	limb	_
1-127	392-403	development	_
1-129	404-413	including	_
1-131	414-422	homeobox	_
1-133	423-433	containing	_
1-135	434-439	genes	_
1-137	440-441	(	_
1-138	441-445	MSX1	_
1-139	445-446	,	_
1-141	447-451	MSX2	_
1-142	451-452	)	_
1-144	453-457	some	_
1-146	458-465	members	_
1-148	466-468	of	_
1-150	469-472	the	_
1-152	473-481	homeobox	_
1-154	482-486	gene	_
1-156	487-493	family	_
1-157	493-494	,	_
1-159	495-498	and	_
1-161	499-504	genes	_
1-163	505-513	encoding	_
1-165	514-520	growth	_
1-167	521-528	factors	_
1-169	529-531	of	_
1-171	532-535	the	_
1-173	536-539	FGF	_
1-174	539-540	,	_
1-176	541-544	TGF	_
1-177	544-545	,	_
1-179	546-549	and	_
1-181	550-554	PDGF	_
1-183	555-563	families	_
1-184	563-564	.	_
1-186	565-573	Homeobox	_
1-188	574-575	(	_
1-189	575-578	Hox	_
1-190	578-579	)	_
1-192	580-585	genes	_
1-194	586-589	are	_
1-196	590-591	a	_
1-198	592-598	family	_
1-200	599-601	of	_
1-202	602-615	developmental	_
1-204	616-623	control	_
1-206	624-629	genes	_
1-208	630-639	activated	_
1-210	640-645	early	_
1-212	646-648	in	_
1-214	649-662	embryogenesis	_
1-216	663-667	that	_
1-218	668-674	encode	_
1-220	675-685	positional	_
1-222	686-697	information	_
1-224	698-703	along	_
1-226	704-707	the	_
1-228	708-716	anterior	_
1-229	716-717	-	_
1-230	717-726	posterior	_
1-232	727-731	body	_
1-234	732-736	axis	_
1-236	737-740	and	_
1-238	741-748	specify	_
1-240	749-757	distinct	_
1-242	758-765	spatial	_
1-244	766-773	domains	_
1-246	774-780	within	_
1-248	781-791	developing	_
1-250	792-797	limbs	_
1-251	797-798	.	_
1-253	799-805	Growth	_
1-255	806-812	factor	_
1-257	813-818	genes	_
1-259	819-822	can	_
1-261	823-831	regulate	_
1-263	832-835	the	_
1-265	836-849	proliferation	_
1-267	850-853	and	_
1-269	854-869	differentiation	_
1-271	870-872	of	_
1-273	873-880	various	_
1-275	881-890	embryonic	_
1-277	891-901	structures	_
1-279	902-911	including	_
1-281	912-916	limb	_
1-283	917-921	buds	_
1-285	922-925	and	_
1-287	926-930	have	_
1-289	931-935	been	_
1-291	936-941	shown	_
1-293	942-944	to	_
1-295	945-954	influence	_
1-297	955-958	Hox	_
1-299	959-963	gene	_
1-301	964-974	expression	_
1-302	974-975	.	_
1-304	976-985	Candidate	_
1-306	986-991	genes	_
1-308	992-996	HOXD	_
1-309	996-997	,	_
1-311	998-1002	MSX1	_
1-312	1002-1003	,	_
1-314	1004-1008	MSX2	_
1-315	1008-1009	,	_
1-317	1010-1013	FGF	_
1-318	1013-1014	-	_
1-319	1014-1015	1	_
1-320	1015-1016	,	_
1-322	1017-1020	and	_
1-324	1021-1024	FGF	_
1-325	1024-1025	-	_
1-326	1025-1026	2	_
1-328	1027-1031	were	_
1-330	1032-1040	excluded	HPO[4]
1-332	1041-1043	in	_
1-334	1044-1047	one	_
1-336	1048-1054	family	_
1-337	1054-1055	.	_
1-339	1056-1059	The	_
1-341	1060-1073	brachydactyly	HPO[5]
1-343	1074-1078	type	_
1-345	1079-1081	A1	_
1-347	1082-1086	gene	_
1-349	1087-1089	or	_
1-351	1090-1095	locus	_
1-353	1096-1099	was	_
1-355	1100-1103	not	_
1-357	1104-1109	found	_
1-359	1110-1112	in	_
1-361	1113-1119	either	_
1-363	1120-1122	of	_
1-365	1123-1126	the	_
1-367	1127-1130	two	_
1-369	1131-1139	families	_
1-371	1140-1147	studied	_
1-372	1147-1148	.	_
