#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=Townes-Brocks syndrome (TBS) is a condition with imperforate anus, hand anomalies, and ear malformations with sensorineural hearing loss. Many cases are sporadic. Within and between families, the phenotype displays striking variability. Recently, the disease-causing gene for TBS was identified as SALL1, a zinc finger transcription factor. Here, we report a three-generation family with seven affected individuals who have a novel SALL1 mutation. Unique cardiac anomalies seen in this family include lethal truncus arteriosus in one patient and a lethal complicated defect, including pulmonary valve atresia, in a second patient. These severe cardiac anomalies have not previously been reported in a familial case of TBS. This family and a review of the literature indicate that cardiac evaluation is warranted in all individuals with this disorder. In addition, hypoplastic thumbs were seen in two individuals in this family and should, therefore, be considered a true feature of TBS.
1-1	0-6	Townes	_
1-2	6-7	-	_
1-3	7-13	Brocks	_
1-5	14-22	syndrome	_
1-7	23-24	(	_
1-8	24-27	TBS	_
1-9	27-28	)	_
1-11	29-31	is	_
1-13	32-33	a	_
1-15	34-43	condition	_
1-17	44-48	with	_
1-19	49-60	imperforate	HPO[0]
1-21	61-65	anus	HPO[0]
1-22	65-66	,	_
1-24	67-71	hand	HPO[1]
1-26	72-81	anomalies	HPO[1]
1-27	81-82	,	_
1-29	83-86	and	_
1-31	87-90	ear	_
1-33	91-104	malformations	_
1-35	105-109	with	_
1-37	110-123	sensorineural	HPO[2]
1-39	124-131	hearing	HPO[2]|HPO[3]
1-41	132-136	loss	HPO[2]|HPO[3]
1-42	136-137	.	_
1-44	138-142	Many	_
1-46	143-148	cases	_
1-48	149-152	are	_
1-50	153-161	sporadic	HPO[4]
1-51	161-162	.	_
1-53	163-169	Within	_
1-55	170-173	and	_
1-57	174-181	between	_
1-59	182-190	families	_
1-60	190-191	,	_
1-62	192-195	the	_
1-64	196-205	phenotype	_
1-66	206-214	displays	_
1-68	215-223	striking	_
1-70	224-235	variability	_
1-71	235-236	.	_
1-73	237-245	Recently	_
1-74	245-246	,	_
1-76	247-250	the	_
1-78	251-258	disease	_
1-79	258-259	-	_
1-80	259-266	causing	_
1-82	267-271	gene	_
1-84	272-275	for	_
1-86	276-279	TBS	_
1-88	280-283	was	_
1-90	284-294	identified	_
1-92	295-297	as	_
1-94	298-303	SALL1	_
1-95	303-304	,	_
1-97	305-306	a	_
1-99	307-311	zinc	_
1-101	312-318	finger	_
1-103	319-332	transcription	_
1-105	333-339	factor	_
1-106	339-340	.	_
1-108	341-345	Here	_
1-109	345-346	,	_
1-111	347-349	we	_
1-113	350-356	report	_
1-115	357-358	a	_
1-117	359-364	three	_
1-118	364-365	-	_
1-119	365-375	generation	_
1-121	376-382	family	_
1-123	383-387	with	_
1-125	388-393	seven	_
1-127	394-402	affected	_
1-129	403-414	individuals	_
1-131	415-418	who	_
1-133	419-423	have	_
1-135	424-425	a	_
1-137	426-431	novel	_
1-139	432-437	SALL1	_
1-141	438-446	mutation	_
1-142	446-447	.	_
1-144	448-454	Unique	_
1-146	455-462	cardiac	HPO[5]
1-148	463-472	anomalies	HPO[5]
1-150	473-477	seen	_
1-152	478-480	in	_
1-154	481-485	this	_
1-156	486-492	family	_
1-158	493-500	include	_
1-160	501-507	lethal	_
1-162	508-515	truncus	HPO[6]
1-164	516-526	arteriosus	HPO[6]
1-166	527-529	in	_
1-168	530-533	one	_
1-170	534-541	patient	_
1-172	542-545	and	_
1-174	546-547	a	_
1-176	548-554	lethal	_
1-178	555-566	complicated	_
1-180	567-573	defect	_
1-181	573-574	,	_
1-183	575-584	including	_
1-185	585-594	pulmonary	HPO[7]
1-187	595-600	valve	HPO[7]
1-189	601-608	atresia	HPO[7]
1-190	608-609	,	_
1-192	610-612	in	_
1-194	613-614	a	_
1-196	615-621	second	_
1-198	622-629	patient	_
1-199	629-630	.	_
1-201	631-636	These	_
1-203	637-643	severe	HPO[8]
1-205	644-651	cardiac	HPO[9]
1-207	652-661	anomalies	HPO[9]
1-209	662-666	have	_
1-211	667-670	not	_
1-213	671-681	previously	_
1-215	682-686	been	_
1-217	687-695	reported	_
1-219	696-698	in	_
1-221	699-700	a	_
1-223	701-709	familial	_
1-225	710-714	case	_
1-227	715-717	of	_
1-229	718-721	TBS	_
1-230	721-722	.	_
1-232	723-727	This	_
1-234	728-734	family	_
1-236	735-738	and	_
1-238	739-740	a	_
1-240	741-747	review	_
1-242	748-750	of	_
1-244	751-754	the	_
1-246	755-765	literature	_
1-248	766-774	indicate	_
1-250	775-779	that	_
1-252	780-787	cardiac	_
1-254	788-798	evaluation	_
1-256	799-801	is	_
1-258	802-811	warranted	_
1-260	812-814	in	_
1-262	815-818	all	_
1-264	819-830	individuals	_
1-266	831-835	with	_
1-268	836-840	this	_
1-270	841-849	disorder	_
1-271	849-850	.	_
1-273	851-853	In	_
1-275	854-862	addition	_
1-276	862-863	,	_
1-278	864-875	hypoplastic	HPO[10]
1-280	876-882	thumbs	HPO[10]
1-282	883-887	were	_
1-284	888-892	seen	_
1-286	893-895	in	_
1-288	896-899	two	_
1-290	900-911	individuals	_
1-292	912-914	in	_
1-294	915-919	this	_
1-296	920-926	family	_
1-298	927-930	and	_
1-300	931-937	should	_
1-301	937-938	,	_
1-303	939-948	therefore	_
1-304	948-949	,	_
1-306	950-952	be	_
1-308	953-963	considered	_
1-310	964-965	a	_
1-312	966-970	true	_
1-314	971-978	feature	_
1-316	979-981	of	_
1-318	982-985	TBS	_
1-319	985-986	.	_
