#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=Intrafamilial clinical variability in type C brachydactyly: In this report we describe a 4-generation family in which three members present variable clinical and radiological manifestations of brachydactyly type C. The observation of 'skipped generations' in the present family and in a few other families reported previously, may indicate that brachydactyly type C is not a true autosomal dominant condition due to mutations in a single gene.
1-1	0-13	Intrafamilial	_
1-3	14-22	clinical	_
1-5	23-34	variability	_
1-7	35-37	in	_
1-9	38-42	type	_
1-11	43-44	C	_
1-13	45-58	brachydactyly	HPO[0]
1-14	58-59	:	_
1-16	60-62	In	_
1-18	63-67	this	_
1-20	68-74	report	_
1-22	75-77	we	_
1-24	78-86	describe	_
1-26	87-88	a	_
1-28	89-90	4	_
1-29	90-91	-	_
1-30	91-101	generation	_
1-32	102-108	family	_
1-34	109-111	in	_
1-36	112-117	which	_
1-38	118-123	three	_
1-40	124-131	members	_
1-42	132-139	present	_
1-44	140-148	variable	_
1-46	149-157	clinical	_
1-48	158-161	and	_
1-50	162-174	radiological	_
1-52	175-189	manifestations	_
1-54	190-192	of	_
1-56	193-206	brachydactyly	HPO[1]
1-58	207-211	type	_
1-60	212-213	C	_
1-61	213-214	.	_
1-63	215-218	The	_
1-65	219-230	observation	_
1-67	231-233	of	_
1-69	234-235	'	_
1-70	235-242	skipped	_
1-72	243-254	generations	_
1-73	254-255	'	_
1-75	256-258	in	_
1-77	259-262	the	_
1-79	263-270	present	_
1-81	271-277	family	_
1-83	278-281	and	_
1-85	282-284	in	_
1-87	285-286	a	_
1-89	287-290	few	_
1-91	291-296	other	_
1-93	297-305	families	_
1-95	306-314	reported	_
1-97	315-325	previously	_
1-98	325-326	,	_
1-100	327-330	may	_
1-102	331-339	indicate	_
1-104	340-344	that	_
1-106	345-358	brachydactyly	HPO[2]
1-108	359-363	type	_
1-110	364-365	C	_
1-112	366-368	is	_
1-114	369-372	not	_
1-116	373-374	a	_
1-118	375-379	true	_
1-120	380-389	autosomal	HPO[3]
1-122	390-398	dominant	HPO[3]
1-124	399-408	condition	_
1-126	409-412	due	_
1-128	413-415	to	_
1-130	416-425	mutations	_
1-132	426-428	in	_
1-134	429-430	a	_
1-136	431-437	single	_
1-138	438-442	gene	_
1-139	442-443	.	_
