#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=No difference in survival was observed between cultured cells from basal cell naevus syndrome (BCNS) patients and normal controls following exposure of fibroblasts to ionizing radiation. Potential lethal damage repair in BCNS cells, measured by holding experiments, was also no different from normal. G0-irradiated lymphocytes from BCNS patients were found to have a significantly higher level of X-ray-induced chromosome aberrations compared with normals. This increase is, however, small, and, taken together with the survival data, suggests that increased cell killing as a measure of the unusual clinical radiosensitivity is not the major effect of the BCNS gene.
1-1	0-2	No	_
1-3	3-13	difference	_
1-5	14-16	in	_
1-7	17-25	survival	_
1-9	26-29	was	_
1-11	30-38	observed	_
1-13	39-46	between	_
1-15	47-55	cultured	_
1-17	56-61	cells	_
1-19	62-66	from	_
1-21	67-72	basal	_
1-23	73-77	cell	_
1-25	78-84	naevus	HPO[0]
1-27	85-93	syndrome	_
1-29	94-95	(	_
1-30	95-99	BCNS	_
1-31	99-100	)	_
1-33	101-109	patients	_
1-35	110-113	and	_
1-37	114-120	normal	_
1-39	121-129	controls	_
1-41	130-139	following	_
1-43	140-148	exposure	_
1-45	149-151	of	_
1-47	152-163	fibroblasts	_
1-49	164-166	to	_
1-51	167-175	ionizing	_
1-53	176-185	radiation	_
1-54	185-186	.	_
1-56	187-196	Potential	_
1-58	197-203	lethal	_
1-60	204-210	damage	_
1-62	211-217	repair	_
1-64	218-220	in	_
1-66	221-225	BCNS	_
1-68	226-231	cells	_
1-69	231-232	,	_
1-71	233-241	measured	_
1-73	242-244	by	_
1-75	245-252	holding	_
1-77	253-264	experiments	_
1-78	264-265	,	_
1-80	266-269	was	_
1-82	270-274	also	_
1-84	275-277	no	_
1-86	278-287	different	_
1-88	288-292	from	_
1-90	293-299	normal	_
1-91	299-300	.	_
1-93	301-303	G0	_
1-94	303-304	-	_
1-95	304-314	irradiated	_
1-97	315-326	lymphocytes	_
1-99	327-331	from	_
1-101	332-336	BCNS	_
1-103	337-345	patients	_
1-105	346-350	were	_
1-107	351-356	found	_
1-109	357-359	to	_
1-111	360-364	have	_
1-113	365-366	a	_
1-115	367-380	significantly	_
1-117	381-387	higher	_
1-119	388-393	level	_
1-121	394-396	of	_
1-123	397-398	X	_
1-124	398-399	-	_
1-125	399-402	ray	_
1-126	402-403	-	_
1-127	403-410	induced	_
1-129	411-421	chromosome	_
1-131	422-433	aberrations	_
1-133	434-442	compared	_
1-135	443-447	with	_
1-137	448-455	normals	_
1-138	455-456	.	_
1-140	457-461	This	_
1-142	462-470	increase	_
1-144	471-473	is	_
1-145	473-474	,	_
1-147	475-482	however	_
1-148	482-483	,	_
1-150	484-489	small	_
1-151	489-490	,	_
1-153	491-494	and	_
1-154	494-495	,	_
1-156	496-501	taken	_
1-158	502-510	together	_
1-160	511-515	with	_
1-162	516-519	the	_
1-164	520-528	survival	_
1-166	529-533	data	_
1-167	533-534	,	_
1-169	535-543	suggests	_
1-171	544-548	that	_
1-173	549-558	increased	_
1-175	559-563	cell	_
1-177	564-571	killing	_
1-179	572-574	as	_
1-181	575-576	a	_
1-183	577-584	measure	_
1-185	585-587	of	_
1-187	588-591	the	_
1-189	592-599	unusual	_
1-191	600-608	clinical	_
1-193	609-625	radiosensitivity	_
1-195	626-628	is	_
1-197	629-632	not	_
1-199	633-636	the	_
1-201	637-642	major	_
1-203	643-649	effect	_
1-205	650-652	of	_
1-207	653-656	the	_
1-209	657-661	BCNS	_
1-211	662-666	gene	_
1-212	666-667	.	_
