#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=The diagnosis, size and operation results in 41 acoustic neurinomas (26 females and 15 males) are presented. In one case the tumor was bilateral. Out of the total of 41 tumors, 12.5% were small acoustic neurinomas. As a rule, at diagnosis the tumors were larger in females than in males. Ten of the small and medium size acoustic neurinomas had no brain stem and cerebellar symptoms or signs at all, only the 8th cranial nerve was affected. All large tumors already had brain stem symptoms and one-third of them also had cerebellar symptoms, lesions of further cranial nerves and increasing intracranial pressure. All these findings were always present in giant tumors. Neurootological functional laboratory examinations cannot be replaced by CT because of the possibility of false negative findings in the smallest acoustic neurinomas. CT and functional neurootological laboratory examinations are complementary to each other and they are not screening procedures at all. As regards morbidity and mortality, the surgical results are comparable with those of other authors using microsurgical techniques. As regards the preservation of hearing, the results are among the best particularly in tumors that were diagnosed as small or medium in this series. Thus it is apparent that the size of a diagnosed acoustic neurinoma is more important for surgical results than the chosen approach to the tumor.
1-1	0-3	The	_
1-3	4-13	diagnosis	_
1-4	13-14	,	_
1-6	15-19	size	_
1-8	20-23	and	_
1-10	24-33	operation	_
1-12	34-41	results	_
1-14	42-44	in	_
1-16	45-47	41	_
1-18	48-56	acoustic	_
1-20	57-67	neurinomas	_
1-22	68-69	(	_
1-23	69-71	26	_
1-25	72-79	females	_
1-27	80-83	and	_
1-29	84-86	15	_
1-31	87-92	males	_
1-32	92-93	)	_
1-34	94-97	are	_
1-36	98-107	presented	_
1-37	107-108	.	_
1-39	109-111	In	_
1-41	112-115	one	_
1-43	116-120	case	_
1-45	121-124	the	_
1-47	125-130	tumor	HPO[0]
1-49	131-134	was	_
1-51	135-144	bilateral	HPO[1]
1-52	144-145	.	_
1-54	146-149	Out	_
1-56	150-152	of	_
1-58	153-156	the	_
1-60	157-162	total	_
1-62	163-165	of	_
1-64	166-168	41	_
1-66	169-175	tumors	_
1-67	175-176	,	_
1-69	177-179	12	_
1-70	179-180	.	_
1-71	180-181	5	_
1-72	181-182	%	_
1-74	183-187	were	_
1-76	188-193	small	_
1-78	194-202	acoustic	_
1-80	203-213	neurinomas	_
1-81	213-214	.	_
1-83	215-217	As	_
1-85	218-219	a	_
1-87	220-224	rule	_
1-88	224-225	,	_
1-90	226-228	at	_
1-92	229-238	diagnosis	_
1-94	239-242	the	_
1-96	243-249	tumors	_
1-98	250-254	were	_
1-100	255-261	larger	_
1-102	262-264	in	_
1-104	265-272	females	_
1-106	273-277	than	_
1-108	278-280	in	_
1-110	281-286	males	_
1-111	286-287	.	_
1-113	288-291	Ten	_
1-115	292-294	of	_
1-117	295-298	the	_
1-119	299-304	small	_
1-121	305-308	and	_
1-123	309-315	medium	_
1-125	316-320	size	_
1-127	321-329	acoustic	_
1-129	330-340	neurinomas	_
1-131	341-344	had	_
1-133	345-347	no	_
1-135	348-353	brain	_
1-137	354-358	stem	_
1-139	359-362	and	_
1-141	363-373	cerebellar	_
1-143	374-382	symptoms	_
1-145	383-385	or	_
1-147	386-391	signs	_
1-149	392-394	at	_
1-151	395-398	all	_
1-152	398-399	,	_
1-154	400-404	only	_
1-156	405-408	the	_
1-158	409-412	8th	_
1-160	413-420	cranial	_
1-162	421-426	nerve	_
1-164	427-430	was	_
1-166	431-439	affected	_
1-167	439-440	.	_
1-169	441-444	All	_
1-171	445-450	large	_
1-173	451-457	tumors	_
1-175	458-465	already	_
1-177	466-469	had	_
1-179	470-475	brain	_
1-181	476-480	stem	_
1-183	481-489	symptoms	_
1-185	490-493	and	_
1-187	494-497	one	_
1-188	497-498	-	_
1-189	498-503	third	_
1-191	504-506	of	_
1-193	507-511	them	_
1-195	512-516	also	_
1-197	517-520	had	_
1-199	521-531	cerebellar	_
1-201	532-540	symptoms	_
1-202	540-541	,	_
1-204	542-549	lesions	_
1-206	550-552	of	_
1-208	553-560	further	_
1-210	561-568	cranial	_
1-212	569-575	nerves	_
1-214	576-579	and	_
1-216	580-590	increasing	_
1-218	591-603	intracranial	_
1-220	604-612	pressure	_
1-221	612-613	.	_
1-223	614-617	All	_
1-225	618-623	these	_
1-227	624-632	findings	_
1-229	633-637	were	_
1-231	638-644	always	_
1-233	645-652	present	_
1-235	653-655	in	_
1-237	656-661	giant	_
1-239	662-668	tumors	_
1-240	668-669	.	_
1-242	670-685	Neurootological	_
1-244	686-696	functional	_
1-246	697-707	laboratory	_
1-248	708-720	examinations	_
1-250	721-727	cannot	_
1-252	728-730	be	_
1-254	731-739	replaced	_
1-256	740-742	by	_
1-258	743-745	CT	_
1-260	746-753	because	_
1-262	754-756	of	_
1-264	757-760	the	_
1-266	761-772	possibility	_
1-268	773-775	of	_
1-270	776-781	false	_
1-272	782-790	negative	_
1-274	791-799	findings	_
1-276	800-802	in	_
1-278	803-806	the	_
1-280	807-815	smallest	_
1-282	816-824	acoustic	_
1-284	825-835	neurinomas	_
1-285	835-836	.	_
1-287	837-839	CT	_
1-289	840-843	and	_
1-291	844-854	functional	_
1-293	855-870	neurootological	_
1-295	871-881	laboratory	_
1-297	882-894	examinations	_
1-299	895-898	are	_
1-301	899-912	complementary	_
1-303	913-915	to	_
1-305	916-920	each	_
1-307	921-926	other	_
1-309	927-930	and	_
1-311	931-935	they	_
1-313	936-939	are	_
1-315	940-943	not	_
1-317	944-953	screening	_
1-319	954-964	procedures	_
1-321	965-967	at	_
1-323	968-971	all	_
1-324	971-972	.	_
1-326	973-975	As	_
1-328	976-983	regards	_
1-330	984-993	morbidity	_
1-332	994-997	and	_
1-334	998-1007	mortality	_
1-335	1007-1008	,	_
1-337	1009-1012	the	_
1-339	1013-1021	surgical	_
1-341	1022-1029	results	_
1-343	1030-1033	are	_
1-345	1034-1044	comparable	_
1-347	1045-1049	with	_
1-349	1050-1055	those	_
1-351	1056-1058	of	_
1-353	1059-1064	other	_
1-355	1065-1072	authors	_
1-357	1073-1078	using	_
1-359	1079-1092	microsurgical	_
1-361	1093-1103	techniques	_
1-362	1103-1104	.	_
1-364	1105-1107	As	_
1-366	1108-1115	regards	_
1-368	1116-1119	the	_
1-370	1120-1132	preservation	_
1-372	1133-1135	of	_
1-374	1136-1143	hearing	_
1-375	1143-1144	,	_
1-377	1145-1148	the	_
1-379	1149-1156	results	_
1-381	1157-1160	are	_
1-383	1161-1166	among	_
1-385	1167-1170	the	_
1-387	1171-1175	best	_
1-389	1176-1188	particularly	_
1-391	1189-1191	in	_
1-393	1192-1198	tumors	_
1-395	1199-1203	that	_
1-397	1204-1208	were	_
1-399	1209-1218	diagnosed	_
1-401	1219-1221	as	_
1-403	1222-1227	small	_
1-405	1228-1230	or	_
1-407	1231-1237	medium	_
1-409	1238-1240	in	_
1-411	1241-1245	this	_
1-413	1246-1252	series	_
1-414	1252-1253	.	_
1-416	1254-1258	Thus	_
1-418	1259-1261	it	_
1-420	1262-1264	is	_
1-422	1265-1273	apparent	_
1-424	1274-1278	that	_
1-426	1279-1282	the	_
1-428	1283-1287	size	_
1-430	1288-1290	of	_
1-432	1291-1292	a	_
1-434	1293-1302	diagnosed	_
1-436	1303-1311	acoustic	_
1-438	1312-1321	neurinoma	HPO[2]
1-440	1322-1324	is	_
1-442	1325-1329	more	_
1-444	1330-1339	important	_
1-446	1340-1343	for	_
1-448	1344-1352	surgical	_
1-450	1353-1360	results	_
1-452	1361-1365	than	_
1-454	1366-1369	the	_
1-456	1370-1376	chosen	_
1-458	1377-1385	approach	_
1-460	1386-1388	to	_
1-462	1389-1392	the	_
1-464	1393-1398	tumor	HPO[3]
1-465	1398-1399	.	_
