#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=This study of 47 patients from 11 families with neurofibromatosis type 2 (NF 2) confirms our previously reported association between posterior capsular cataract and NF 2. A highly significant statistical association was found between the presence of posterior capsular lens opacities and the presence of NF 2 as determined by magnetic resonance imaging or pathologic diagnosis. This association was not present for other types of lens opacities that could be the result of age-related or nonspecific changes. When considering the diagnosis of NF 2, this finding now makes it essential to use a careful dilated biomicroscopic examination of the lens to evaluate known, suspected, or at-risk individuals for this potentially early associated manifestation.
1-1	0-4	This	_
1-3	5-10	study	_
1-5	11-13	of	_
1-7	14-16	47	_
1-9	17-25	patients	_
1-11	26-30	from	_
1-13	31-33	11	_
1-15	34-42	families	_
1-17	43-47	with	_
1-19	48-65	neurofibromatosis	HPO[0]
1-21	66-70	type	_
1-23	71-72	2	_
1-25	73-74	(	_
1-26	74-76	NF	_
1-28	77-78	2	_
1-29	78-79	)	_
1-31	80-88	confirms	_
1-33	89-92	our	_
1-35	93-103	previously	_
1-37	104-112	reported	_
1-39	113-124	association	_
1-41	125-132	between	_
1-43	133-142	posterior	HPO[1]
1-45	143-151	capsular	HPO[1]|HPO[2]
1-47	152-160	cataract	HPO[1]|HPO[2]|HPO[3]
1-49	161-164	and	_
1-51	165-167	NF	_
1-53	168-169	2	_
1-54	169-170	.	_
1-56	171-172	A	_
1-58	173-179	highly	_
1-60	180-191	significant	_
1-62	192-203	statistical	_
1-64	204-215	association	_
1-66	216-219	was	_
1-68	220-225	found	_
1-70	226-233	between	_
1-72	234-237	the	_
1-74	238-246	presence	_
1-76	247-249	of	_
1-78	250-259	posterior	_
1-80	260-268	capsular	_
1-82	269-273	lens	HPO[4]
1-84	274-283	opacities	HPO[4]
1-86	284-287	and	_
1-88	288-291	the	_
1-90	292-300	presence	_
1-92	301-303	of	_
1-94	304-306	NF	_
1-96	307-308	2	_
1-98	309-311	as	_
1-100	312-322	determined	_
1-102	323-325	by	_
1-104	326-334	magnetic	_
1-106	335-344	resonance	_
1-108	345-352	imaging	_
1-110	353-355	or	_
1-112	356-366	pathologic	_
1-114	367-376	diagnosis	_
1-115	376-377	.	_
1-117	378-382	This	_
1-119	383-394	association	_
1-121	395-398	was	_
1-123	399-402	not	_
1-125	403-410	present	_
1-127	411-414	for	_
1-129	415-420	other	_
1-131	421-426	types	_
1-133	427-429	of	_
1-135	430-434	lens	HPO[5]
1-137	435-444	opacities	HPO[5]
1-139	445-449	that	_
1-141	450-455	could	_
1-143	456-458	be	_
1-145	459-462	the	_
1-147	463-469	result	_
1-149	470-472	of	_
1-151	473-476	age	_
1-152	476-477	-	_
1-153	477-484	related	_
1-155	485-487	or	_
1-157	488-499	nonspecific	_
1-159	500-507	changes	_
1-160	507-508	.	_
1-162	509-513	When	_
1-164	514-525	considering	_
1-166	526-529	the	_
1-168	530-539	diagnosis	_
1-170	540-542	of	_
1-172	543-545	NF	_
1-174	546-547	2	_
1-175	547-548	,	_
1-177	549-553	this	_
1-179	554-561	finding	_
1-181	562-565	now	_
1-183	566-571	makes	_
1-185	572-574	it	_
1-187	575-584	essential	_
1-189	585-587	to	_
1-191	588-591	use	_
1-193	592-593	a	_
1-195	594-601	careful	_
1-197	602-609	dilated	_
1-199	610-624	biomicroscopic	_
1-201	625-636	examination	_
1-203	637-639	of	_
1-205	640-643	the	_
1-207	644-648	lens	_
1-209	649-651	to	_
1-211	652-660	evaluate	_
1-213	661-666	known	_
1-214	666-667	,	_
1-216	668-677	suspected	_
1-217	677-678	,	_
1-219	679-681	or	_
1-221	682-684	at	_
1-222	684-685	-	_
1-223	685-689	risk	_
1-225	690-701	individuals	_
1-227	702-705	for	_
1-229	706-710	this	_
1-231	711-722	potentially	_
1-233	723-728	early	_
1-235	729-739	associated	_
1-237	740-753	manifestation	_
1-238	753-754	.	_
