#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=We present 3 individuals, a mother, her son, and an unrelated child, with a number of manifestations reported in the branchio-oculo-facial syndrome (BOFS). The former 2 individuals lacked the ocular and branchial abnormalities normally encountered in this syndrome. However, unilateral renal agenesis was present in the first child, a defect infrequently found in the BOF syndrome. Both the mother and her son also had bilateral supra-auricular sinuses. These defects may represent persistence of the otic vesicle sinus tract. The second child has a mild expression of this condition, among the mildest reported in the literature. The BOFS appears to represent a spectrum involving the development of the optic vesicles, branchial arches, eyes, face, lips, and kidneys. The variations seen in this disorder and the overlap between this condition and the branchio-oto-renal syndrome may represent different mutations within a single gene or may be a contiguous gene deletion syndrome.
1-1	0-2	We	_
1-3	3-10	present	_
1-5	11-12	3	_
1-7	13-24	individuals	_
1-8	24-25	,	_
1-10	26-27	a	_
1-12	28-34	mother	_
1-13	34-35	,	_
1-15	36-39	her	_
1-17	40-43	son	_
1-18	43-44	,	_
1-20	45-48	and	_
1-22	49-51	an	_
1-24	52-61	unrelated	_
1-26	62-67	child	_
1-27	67-68	,	_
1-29	69-73	with	_
1-31	74-75	a	_
1-33	76-82	number	_
1-35	83-85	of	_
1-37	86-100	manifestations	_
1-39	101-109	reported	_
1-41	110-112	in	_
1-43	113-116	the	_
1-45	117-125	branchio	_
1-46	125-126	-	_
1-47	126-131	oculo	_
1-48	131-132	-	_
1-49	132-138	facial	_
1-51	139-147	syndrome	_
1-53	148-149	(	_
1-54	149-153	BOFS	_
1-55	153-155	).	_
1-57	156-159	The	_
1-59	160-166	former	_
1-61	167-168	2	_
1-63	169-180	individuals	_
1-65	181-187	lacked	_
1-67	188-191	the	_
1-69	192-198	ocular	_
1-71	199-202	and	_
1-73	203-212	branchial	_
1-75	213-226	abnormalities	_
1-77	227-235	normally	_
1-79	236-247	encountered	_
1-81	248-250	in	_
1-83	251-255	this	_
1-85	256-264	syndrome	_
1-86	264-265	.	_
1-88	266-273	However	_
1-89	273-274	,	_
1-91	275-285	unilateral	HPO[0]|HPO[1]
1-93	286-291	renal	HPO[1]|HPO[2]
1-95	292-300	agenesis	HPO[1]|HPO[2]
1-97	301-304	was	_
1-99	305-312	present	_
1-101	313-315	in	_
1-103	316-319	the	_
1-105	320-325	first	_
1-107	326-331	child	_
1-108	331-332	,	_
1-110	333-334	a	_
1-112	335-341	defect	_
1-114	342-354	infrequently	_
1-116	355-360	found	_
1-118	361-363	in	_
1-120	364-367	the	_
1-122	368-371	BOF	_
1-124	372-380	syndrome	_
1-125	380-381	.	_
1-127	382-386	Both	_
1-129	387-390	the	_
1-131	391-397	mother	_
1-133	398-401	and	_
1-135	402-405	her	_
1-137	406-409	son	_
1-139	410-414	also	_
1-141	415-418	had	_
1-143	419-428	bilateral	HPO[3]
1-145	429-434	supra	_
1-146	434-435	-	_
1-147	435-444	auricular	_
1-149	445-452	sinuses	_
1-150	452-453	.	_
1-152	454-459	These	_
1-154	460-467	defects	_
1-156	468-471	may	_
1-158	472-481	represent	_
1-160	482-493	persistence	_
1-162	494-496	of	_
1-164	497-500	the	_
1-166	501-505	otic	_
1-168	506-513	vesicle	_
1-170	514-519	sinus	_
1-172	520-525	tract	_
1-173	525-526	.	_
1-175	527-530	The	_
1-177	531-537	second	_
1-179	538-543	child	_
1-181	544-547	has	_
1-183	548-549	a	_
1-185	550-554	mild	HPO[4]
1-187	555-565	expression	_
1-189	566-568	of	_
1-191	569-573	this	_
1-193	574-583	condition	_
1-194	583-584	,	_
1-196	585-590	among	_
1-198	591-594	the	_
1-200	595-602	mildest	_
1-202	603-611	reported	_
1-204	612-614	in	_
1-206	615-618	the	_
1-208	619-629	literature	_
1-209	629-630	.	_
1-211	631-634	The	_
1-213	635-639	BOFS	_
1-215	640-647	appears	_
1-217	648-650	to	_
1-219	651-660	represent	_
1-221	661-662	a	_
1-223	663-671	spectrum	_
1-225	672-681	involving	_
1-227	682-685	the	_
1-229	686-697	development	_
1-231	698-700	of	_
1-233	701-704	the	_
1-235	705-710	optic	_
1-237	711-719	vesicles	_
1-238	719-720	,	_
1-240	721-730	branchial	_
1-242	731-737	arches	_
1-243	737-738	,	_
1-245	739-743	eyes	_
1-246	743-744	,	_
1-248	745-749	face	_
1-249	749-750	,	_
1-251	751-755	lips	_
1-252	755-756	,	_
1-254	757-760	and	_
1-256	761-768	kidneys	_
1-257	768-769	.	_
1-259	770-773	The	_
1-261	774-784	variations	_
1-263	785-789	seen	_
1-265	790-792	in	_
1-267	793-797	this	_
1-269	798-806	disorder	_
1-271	807-810	and	_
1-273	811-814	the	_
1-275	815-822	overlap	_
1-277	823-830	between	_
1-279	831-835	this	_
1-281	836-845	condition	_
1-283	846-849	and	_
1-285	850-853	the	_
1-287	854-862	branchio	_
1-288	862-863	-	_
1-289	863-866	oto	_
1-290	866-867	-	_
1-291	867-872	renal	_
1-293	873-881	syndrome	_
1-295	882-885	may	_
1-297	886-895	represent	_
1-299	896-905	different	_
1-301	906-915	mutations	_
1-303	916-922	within	_
1-305	923-924	a	_
1-307	925-931	single	_
1-309	932-936	gene	_
1-311	937-939	or	_
1-313	940-943	may	_
1-315	944-946	be	_
1-317	947-948	a	_
1-319	949-959	contiguous	_
1-321	960-964	gene	_
1-323	965-973	deletion	_
1-325	974-982	syndrome	_
1-326	982-983	.	_
