#FORMAT=WebAnno TSV 3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|value


#Text=DNA mapping studies in two families provide further information on the Angelman syndrome critical region, which has recently been defined by the gene UBE3A. The first family has probable familial Angelman syndrome with a maternally imprinted inheritance pattern. A 5 year old girl with this disorder has a 14 year old brother and an 11 year old male cousin who have less typical clinical features. DNA microsatellite analysis has shown that the three share a common segment of the same grandpaternal chromosome 15q11-q13 that overlaps with UBE3A. The child with typical Angelman syndrome has an additional maternal recombination 5' to UBE3A. The second family is a mother and son both of whom have mental retardation but no other features of Angelman syndrome despite an extensive DNA deletion on the telomeric side of UBE3A. Together, the two families identify a region between loci D15S210 and D15S986 which forms part of the Angelman syndrome critical region. A new microsatellite (D15S1234) is described which can be used in place of the LS6-1 marker at locus D15S113.
1-1	0-3	DNA	_
1-3	4-11	mapping	_
1-5	12-19	studies	_
1-7	20-22	in	_
1-9	23-26	two	_
1-11	27-35	families	_
1-13	36-43	provide	_
1-15	44-51	further	_
1-17	52-63	information	_
1-19	64-66	on	_
1-21	67-70	the	_
1-23	71-79	Angelman	_
1-25	80-88	syndrome	_
1-27	89-97	critical	_
1-29	98-104	region	_
1-30	104-105	,	_
1-32	106-111	which	_
1-34	112-115	has	_
1-36	116-124	recently	_
1-38	125-129	been	_
1-40	130-137	defined	_
1-42	138-140	by	_
1-44	141-144	the	_
1-46	145-149	gene	_
1-48	150-155	UBE3A	_
1-49	155-156	.	_
1-51	157-160	The	_
1-53	161-166	first	_
1-55	167-173	family	_
1-57	174-177	has	_
1-59	178-186	probable	_
1-61	187-195	familial	_
1-63	196-204	Angelman	_
1-65	205-213	syndrome	_
1-67	214-218	with	_
1-69	219-220	a	_
1-71	221-231	maternally	_
1-73	232-241	imprinted	_
1-75	242-253	inheritance	HPO[0]
1-77	254-261	pattern	_
1-78	261-262	.	_
1-80	263-264	A	_
1-82	265-266	5	_
1-84	267-271	year	_
1-86	272-275	old	_
1-88	276-280	girl	_
1-90	281-285	with	_
1-92	286-290	this	_
1-94	291-299	disorder	_
1-96	300-303	has	_
1-98	304-305	a	_
1-100	306-308	14	_
1-102	309-313	year	_
1-104	314-317	old	_
1-106	318-325	brother	_
1-108	326-329	and	_
1-110	330-332	an	_
1-112	333-335	11	_
1-114	336-340	year	_
1-116	341-344	old	_
1-118	345-349	male	_
1-120	350-356	cousin	_
1-122	357-360	who	_
1-124	361-365	have	_
1-126	366-370	less	_
1-128	371-378	typical	_
1-130	379-387	clinical	_
1-132	388-396	features	_
1-133	396-397	.	_
1-135	398-401	DNA	_
1-137	402-416	microsatellite	_
1-139	417-425	analysis	_
1-141	426-429	has	_
1-143	430-435	shown	_
1-145	436-440	that	_
1-147	441-444	the	_
1-149	445-450	three	_
1-151	451-456	share	_
1-153	457-458	a	_
1-155	459-465	common	_
1-157	466-473	segment	_
1-159	474-476	of	_
1-161	477-480	the	_
1-163	481-485	same	_
1-165	486-499	grandpaternal	_
1-167	500-510	chromosome	_
1-169	511-516	15q11	_
1-170	516-517	-	_
1-171	517-520	q13	_
1-173	521-525	that	_
1-175	526-534	overlaps	_
1-177	535-539	with	_
1-179	540-545	UBE3A	_
1-180	545-546	.	_
1-182	547-550	The	_
1-184	551-556	child	_
1-186	557-561	with	_
1-188	562-569	typical	_
1-190	570-578	Angelman	_
1-192	579-587	syndrome	_
1-194	588-591	has	_
